Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,915000000.0,866000000.0,825000000.0,796000000.0,629000000.0,594000000.0
Stock-based compensation,2000000.0,1000000.0,1000000.0,6000000.0,5000000.0,0.0
Operating Cash Flow,1791000000.0,1763000000.0,1561000000.0,1361000000.0,1331000000.0,1177000000.0
Capital Expenditure,1787000000.0,2416000000.0,1707000000.0,1082000000.0,-987000000.0,-918000000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-547000000.0,0.0,0.0
Investment purchases and sales,-4000000.0,-3000000.0,-5000000.0,0.0,95000000.0,19000000.0
Investing Cash flow,-1518000000.0,-2341000000.0,-1527000000.0,-1518000000.0,-888000000.0,-868000000.0
Issuance (repayment) of debt,-217000000.0,-305000000.0,-355000000.0,-141000000.0,-181000000.0,-297000000.0
Issuance (buybacks) of shares,-4000000.0,-3000000.0,-5000000.0,-427000000.0,0.0,0.0
Dividend payments,-537000000.0,-535000000.0,-401000000.0,-3000000.0,0.0,0.0
Financing Cash Flow,-230000000.0,528000000.0,-372000000.0,102000000.0,-180000000.0,-144000000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,43000000.0,-50000000.0,-338000000.0,-55000000.0,263000000.0,165000000.0
Free Cash Flow,4000000.0,-653000000.0,-146000000.0,279000000.0,344000000.0,259000000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-0.2312,-0.2312
