Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,159000000.0,26900000.0,21500000.0,22700000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,159000000.0,26900000.0,21500000.0,22700000.0
Receivables,0.0,349300000.0,314800000.0,328300000.0
Inventories,228200000.0,224100000.0,202200000.0,207100000.0
Total current assets,846500000.0,732600000.0,657300000.0,649900000.0
Property Plant & Equipment Net,264800000.0,265800000.0,260200000.0,228000000.0
Goodwill and Intangible Assets,3407600000.0,3474800000.0,3529900000.0,3635500000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,4600000.0,0.0,0.0,0.0
Total non-current assets,3441400000.0,3992400000.0,3836500000.0,3914500000.0
Total assets,4552700000.0,4725000000.0,4493800000.0,4564400000.0
Payables,186400000.0,174100000.0,150100000.0,138600000.0
Short-term debt,12500000.0,0.0,0.0,0.0
Total current liabilities,461700000.0,390900000.0,318400000.0,361000000.0
Long-term debt,929200000.0,0.0,0.0,0.0
Total debt,941700000.0,0.0,0.0,0.0
Deferred revenue,13200000.0,0.0,0.0,0.0
Tax Liabilities,16800000.0,279400000.0,470400000.0,490200000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,1226000000.0,542800000.0,689700000.0,696700000.0
Total liabilities,1865600000.0,933700000.0,1008100000.0,1057700000.0
Other comprehensive income,2709700000,-57100000.0,-60600000.0,-88900000.0
Retained earnings (deficit),83400000.0,0.0,3546000000.0,3596000000.0
Total shareholders equity,2687100000.0,3791300000.0,3485700000.0,3506700000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,782700000.0,-26900000.0,-21500000.0,-22700000.0
Other Assets,264800000.0,132300000.0,118800000.0,91800000.0
Other Liabilities,177900000.0,216800000.0,168300000.0,222400000.0
