Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2013-03-31,2012-12-31,2011-12-31
Depreciation & Amortization,1800000.0,815000.0,63000.0,50000.0,14000.0,241000.0,0.0,581851.0,0.0
Stock-based compensation,1593000.0,843000.0,872000.0,766000.0,1448000.0,1189000.0,0.0,0.0,0.0
Operating Cash Flow,25601000.0,16586000.0,1328000.0,-11259000.0,-7361000.0,-32768000.0,0.0,0.0,0.0
Capital Expenditure,0.0,0.0,9000.0,275000.0,21000.0,111000.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-13326000.0,0.0,0.0,0.0,0.0,-205000.0,0.0,0.0,0.0
Investing Cash flow,-13203000.0,-1873000.0,-559000.0,-199000.0,154000.0,-31000.0,0.0,0.0,0.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-33943000.0,-0.0,-0.0,-0.0
Issuance (buybacks) of shares,-2023000.0,-29217000.0,-13678000.0,-6101000.0,0.0,-205000.0,0.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Financing Cash Flow,-21556000.0,12778000.0,6808000.0,54000.0,132000.0,-34148000.0,0.0,0.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-9158000.0,27491000.0,7577000.0,-11404000.0,-7075000.0,-66947000.0,0.0,0.0,0.0
Free Cash Flow,25601000.0,16586000.0,1319000.0,-11534000.0,-7382000.0,-32879000.0,0.0,0.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
