Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31
Revenue,624436090.2256,457939581.7196,302698650.6747,223715384.6154,172250788.6435
Revenue Growth,0.363577456835664,0.512856369524198,0.35305245633904,0.298777128262757,
Cost of Revenue,235864661.6541,188690937.2579,143703148.4258,111696923.0769,102369873.817
Gross Profit,388571428.5714,269248644.4617,158995502.2489,112018461.5385,69880914.8265
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,227142857.1429,154996127.0333,123688155.922,77002307.6923,46779968.4543
Operating Expenses,240676691.7293,162277304.4152,128635682.1589,80515384.6154,48848580.4416
Operating Income,147894736.8421,106971340.0465,30359820.09,31503076.9231,21032334.3849
Interest Expense,10676691.7293,9992254.0666,7496251.8741,6150769.2308,5944006.3091
Earnings before Tax,137218045.1128,96979085.9799,22863568.2159,25352307.6923,15088328.0757
Income Tax Expense,29248120.3008,22540666.1503,6671664.1679,4979230.7692,3712145.1104
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,107969924.812,74438419.8296,16191904.048,20373076.9231,11376182.9653
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,107969924.812,74438419.8296,16191904.048,20373076.9231,11376182.9653
EPS,0.985,0.6971,0.1649,0.2,0.1104
EPS Diluted,0.9624,0.6662,0.1574,0.2,0.1104
Weighted Average Shs Out,81497462.406,82414436.096,80321589.2054,,
Weighted Average Shs Out (Dil),81497462.406,82414436.096,80321589.2054,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.6223,0.588,0.5253,0.5007,0.4057
EBITDA Margin,0.1985,0.1998,0.0907,0.1238,0.1088
EBIT Margin,0.2368,0.2336,0.1003,0.1408,0.1221
Profit Margin,0.1301,0.1263,0.0397,0.07,0.0521
Free Cash Flow margin,0.029,0.1563,0.0324,-0.0973,-0.0048
EBITDA,164962406.015,117970565.4531,36731634.1829,36053846.1538,23708990.5363
EBIT,147894736.8421,106971340.0465,30359820.09,31503076.9231,21032334.3849
Consolidated Income,107969924.812,74438419.8296,16191904.048,20373076.9231,11376182.9653
Earnings Before Tax Margin,0.2197,0.2118,0.0755,0.1133,0.0876
Net Profit Margin,0.1729,0.1626,0.0535,0.0911,0.066
