Date,2018-12-31,2018-01-01,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,63587000000.0,,63776000000.0,59836000000.0,71092000000.0,74593000000.0,78337000000.0,82545000000.0,83461000000.0,80014000000.0,78631000000.0
Revenue Growth,0.0,0.0,0.0658466475031753,-0.15833005120126,-0.046934698966391,-0.047793507537945,-0.0509782542855412,-0.010975186015025,0.0430799610068238,0.0175884829138635,-0.1122
Cost of Revenue,9807000000.0,,12331000000.0,11870000000.0,11292000000.0,13345000000.0,13692000000.0,14215000000.0,11181000000.0,11767000000.0,12450000000.0
Gross Profit,53780000000.0,66181000000.0,49628000000.0,51445000000.0,47966000000.0,59800000000.0,61248000000.0,64645000000.0,68330000000.0,72280000000.0,68247000000.0
R&D Expenses,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,32726000000.0,,33022000000.0,34562000000.0,37562000000.0,38931000000.0,36261000000.0,40474000000.0,38625000000.0,34992000000.0,31860000000.0
Operating Expenses,36426000000.0,60883000000.0,34188000000.0,36653000000.0,43208000000.0,43489000000.0,45100000000.0,44405000000.0,51238000000.0,53672000000.0,51727000000.0
Operating Income,17354000000.0,5298000000.0,15440000000.0,14792000000.0,4758000000.0,16311000000.0,16148000000.0,20240000000.0,17092000000.0,18608000000.0,16520000000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,18592000000.0,,16086000000.0,6145000000.0,17293000000.0,17663000000.0,20969000000.0,19342000000.0,20725000000.0,18005000000.0,6219000000.0
Income Tax Expense,4865000000.0,,5288000000.0,3666000000.0,3771000000.0,3975000000.0,4765000000.0,5315000000.0,3928000000.0,4846000000.0,385000000.0
Net Income - Non-Controlling int,1298000000.0,,1081000000.0,967000000.0,1574000000.0,1017000000.0,1596000000.0,1307000000.0,1147000000.0,1032000000.0,860000000.0
Net Income - Discontinued ops,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,13727000000.0,,10798000000.0,2479000000.0,13522000000.0,13688000000.0,16204000000.0,14027000000.0,16797000000.0,13159000000.0,5834000000.0
Preferred Dividends,90000000.0,,90000000.0,90000000.0,90000000.0,90000000.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,12608000000.0,,9683000000.0,1299000000.0,12572000000.0,13115000000.0,16204000000.0,14027000000.0,16797000000.0,13159000000.0,5834000000.0
EPS,3.15,,2.4,0.35,3.25,3.45,4.2,3.7,4.6,3.65,1.7
EPS Diluted,3.15,,2.4,0.35,3.2,3.45,4.2,3.7,4.55,3.6,1.7
Weighted Average Shs Out,20321372907.0,,20191586214.0,19685096934.0,19217874260.0,18830007039.0,18476008664.0,17868085646.0,17686155902.0,17408206768.0,12105265082.0
Weighted Average Shs Out (Dil),20321372907.0,,20191586214.0,19685096934.0,19217874260.0,18830007039.0,18476008664.0,17868085646.0,17686155902.0,17408206768.0,12105265082.0
Dividend per Share,2.55,,2.55,3.05,2.5,2.45,2.4,2.05,1.95,1.7,1.7
Gross Margin,0.8458,,0.8067,0.8016,0.8412,0.8211,0.8252,0.8278,0.866,0.8529,0.8417
EBITDA Margin,0.323,,0.281,0.19,0.274,0.267,0.268,0.234,0.248,0.225,0.079
EBIT Margin,0.2924,,0.2522,0.1027,0.2432,0.2368,0.2677,0.2343,0.2483,0.225,0.0791
Profit Margin,0.198,,0.152,0.022,0.177,0.176,0.207,0.17,0.201,0.164,0.074
Free Cash Flow margin,0.1017,,-0.1643,1.1525,-0.0334,-0.3051,0.5549,-0.124,0.9412,0.7196,0.1221
EBITDA,20525000000.0,,17948000000.0,11357000000.0,19474000000.0,19914000000.0,20969000000.0,19342000000.0,20725000000.0,18005000000.0,6219000000.0
EBIT,18592000000.0,6219000000.0,0.0,16086000000.0,6145000000.0,17293000000.0,17663000000.0,20969000000.0,19342000000.0,20725000000.0,18005000000.0
Consolidated Income,15025000000.0,,11879000000.0,3446000000.0,15096000000.0,14705000000.0,17800000000.0,15334000000.0,17944000000.0,14191000000.0,6694000000.0
Earnings Before Tax Margin,0.2924,,0.2522,0.1027,0.2432,0.2368,0.2677,0.2343,0.2483,0.225,0.0791
Net Profit Margin,0.2159,,0.1693,0.0414,0.1902,0.1835,0.2068,0.1699,0.2013,0.1645,0.0742
