Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,22877000000.0,17179000000.0,13082000000.0,16688000000.0,19191000000.0
Revenue Growth,0.331684032830782,0.313178413086684,-0.216083413231064,-0.130425720389766,
Cost of Revenue,18891000000.0,14143000000.0,10150000000.0,12193000000.0,14280000000.0
Gross Profit,3986000000.0,3036000000.0,2932000000.0,4495000000.0,4911000000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,2699000000.0,2535000000.0,1926000000.0,2115000000.0,2402000000.0
Operating Expenses,3285000000.0,3320000000.0,2475000000.0,4633000000.0,2389000000.0
Operating Income,701000000.0,-284000000.0,457000000.0,-138000000.0,2522000000.0
Interest Expense,223000000.0,131000000.0,102000000.0,120000000.0,186000000.0
Earnings before Tax,453000000.0,-58000000.0,173000000.0,473000000.0,2324000000.0
Income Tax Expense,258000000.0,45000000.0,173000000.0,473000000.0,484000000.0
Net Income - Non-Controlling int,88000000.0,-288000000.0,185000000.0,-631000000.0,12000000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,195000000.0,-103000000.0,0.0,0.0,1840000000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,195000000.0,-103000000.0,0.0,0.0,1840000000.0
EPS,0.46,-0.24,-6.31,-4.49,
EPS Diluted,0.45,-0.24,-6.31,-4.49,
Weighted Average Shs Out,1099930577.0,1145286805.0,1145141998.0,437000000.0,
Weighted Average Shs Out (Dil),1099930577.0,1145286805.0,1145141998.0,,
Dividend per Share,0.72,0.35,0.0,0.0,0.0
Gross Margin,0.1742,0.1767,0.2241,0.2694,0.2559
EBITDA Margin,0.095,0.068,0.063,0.067,0.148
EBIT Margin,0.0295,0.0042,0.021,0.0355,0.1308
Profit Margin,0.009,-0.006,0.0,0.0,0.096
Free Cash Flow margin,0.0535,-0.0752,-0.0109,0.0419,0.0693
EBITDA,2162000000.0,1176000000.0,825000000.0,1123000000.0,2845000000.0
EBIT,676000000.0,73000000.0,275000000.0,593000000.0,2510000000.0
Consolidated Income,283000000.0,-391000000.0,185000000.0,-631000000.0,1852000000.0
Earnings Before Tax Margin,0.0198,-0.0034,0.0132,0.0283,0.1211
Net Profit Margin,0.0085,-0.006,0.0,0.0,0.0959
