Date,2019-06-27,2019-06-26,2018-06-27,2017-06-28,2016-06-29,2015-06-24,2014-06-25,2013-06-26,2012-06-27,2011-06-29,2010-06-30,2009-06-24
Revenue,3218000000.0,3217900000.0,3135417000.0,3150837000.0,3257489000.0,3002278000.0,2905452000.0,2846098000.0,2820722000.0,2761386000.0,2858498000.0,3276362000.0
Revenue Growth,0.0000310761676870008,0.0263068676351503,-0.0048939377060762,-0.032740555685683,0.0850057856067959,0.0333256236895326,0.0208545173075558,0.00899627825783611,0.0214877601320496,-0.0339730865650422,-0.127539020413495,-0.1514
Cost of Revenue,2607000000.0,2025800000.0,2015752000.0,1988330000.0,2049757000.0,1854275000.0,1848922000.0,1799571000.0,1795667000.0,1768072000.0,2403411000.0,2762403000.0
Gross Profit,464000000.0,1192100000.0,1119665000.0,1162507000.0,1207732000.0,1148003000.0,1056530000.0,1046527000.0,1025055000.0,993314000.0,455087000.0,513959000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
SG&A Expense,238000000.0,149100000.0,136012000.0,132819000.0,127593000.0,133467000.0,132094000.0,134538000.0,143388000.0,132834000.0,136270000.0,147372000.0
Operating Expenses,292200000.0,961400000.0,893559000.0,906329000.0,890256000.0,836801000.0,814365000.0,789752000.0,793218000.0,787894000.0,,411204000.0
Operating Income,226000000.0,230700000.0,226106000.0,256178000.0,317476000.0,311202000.0,242165000.0,256775000.0,231837000.0,205420000.0,154500000.0,102755000.0
Interest Expense,61600000.0,61600000.0,58986000.0,49547000.0,32574000.0,29006000.0,28091000.0,29118000.0,26800000.0,28311000.0,,33330000.0
Earnings before Tax,172000000.0,171800000.0,170222000.0,208508000.0,286387000.0,284277000.0,216288000.0,230315000.0,208809000.0,183329000.0,165968000.0,85900000.0
Income Tax Expense,-17000000.0,16900000.0,44340000.0,57685000.0,85642000.0,87583000.0,62249000.0,66956000.0,57577000.0,42269000.0,28264000.0,6734000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-7045000.0
Net Income,154900000.0,154900000.0,125882000.0,150823000.0,200745000.0,196694000.0,154039000.0,163359000.0,151232000.0,141060000.0,,79166000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Net Income Com,155000000.0,154900000.0,125882000.0,150823000.0,200745000.0,196694000.0,154039000.0,163359000.0,151232000.0,141060000.0,137704000.0,79166000.0
EPS,4.04,4.04,2.75,2.98,3.47,3.12,2.33,2.28,1.93,1.55,1.35,0.78
EPS Diluted,3.96,3.96,2.72,2.94,3.42,3.05,2.26,2.2,1.87,1.53,1.34,0.77
Weighted Average Shs Out,38000000.0,38300000.0,45702000.0,50638000.0,57895000.0,63072000.0,66251000.0,71788000.0,78559000.0,90807000.0,102579474.0,101852000.0
Weighted Average Shs Out (Dil),38300000.0,39100000.0,46264000.0,51250000.0,58684000.0,64404000.0,68152000.0,74158000.0,80664000.0,92320000.0,,102713000.0
Dividend per Share,1.52,1.54219948849,1.51325004323,1.38089756098,1.26211573853,1.09980746537,0.930200140862,0.759769680951,0.620859367252,0.576094020797,,0.44
Gross Margin,0.1442,0.370458994997,0.357102420507,0.368951805504,0.370755511377,0.382377314826,0.363637051997,0.367705890662,0.363401639722,0.359715736952,0.1592,0.1569
EBITDA Margin,0.118,0.11756114236,0.120398020423,0.130945205988,0.145462962423,0.152032556612,0.130184907546,0.136416946992,0.126524698286,0.120905588715,,0.081
EBIT Margin,0.0725,0.0716927188539,0.0721135338617,0.081304745374,0.0974603444555,0.103655291082,0.0833484772765,0.0902200135062,0.0821906589873,0.0743901794244,,0.0364
Profit Margin,0.048,0.0481369837472,0.0401484076919,0.0478675983556,0.0616256877613,0.0655149190048,0.0530172241703,0.0573975316381,0.053614641925,0.0510830430805,,0.024
Free Cash Flow margin,0.014,0.0140153516268,0.0584196615634,0.0667482957703,0.0865427327613,0.0760585795186,0.0684148283985,0.0559211242902,0.0631795689189,0.0686709500229,,0.0445
EBITDA,381000000.0,378300000.0,377498000.0,412587000.0,473844000.0,456444000.0,378246000.0,388256000.0,356891000.0,333867000.0,,264450000.0
EBIT,233400000.0,230700000.0,226106000.0,256178000.0,317476000.0,311202000.0,242165000.0,256775000.0,231837000.0,205420000.0,,119230000.0
Consolidated Income,154900000.0,154900000.0,125882000.0,150823000.0,200745000.0,196694000.0,154039000.0,163359000.0,151232000.0,141060000.0,,79166000.0
Earnings Before Tax Margin,0.0534,0.0533888560863,0.054290067318,0.0661754321153,0.0879164902782,0.094687100928,0.0744421177841,0.0809230743284,0.0740267917221,0.0663902112924,0.0581,0.0262
Net Profit Margin,0.0481,0.0481369837472,0.0401484076919,0.0478675983556,0.0616256877613,0.0655149190048,0.0530172241703,0.0573975316381,0.053614641925,0.0510830430805,,0.0242
