Date,2018-12-31,2017-12-31,2016-12-31
Revenue,103348914.6165,43033403.8694,10125557.9554
Revenue Growth,1.40159748762028,3.24997852552413,
Cost of Revenue,74829811.8669,32250604.5949,6871418.2865
Gross Profit,28519102.7496,10782799.2745,3254139.6688
R&D Expenses,19443994.2113,10829957.6784,4854859.6112
SG&A Expense,22502749.6382,13921402.6602,6701511.879
Operating Expenses,41946743.8495,24751360.3386,11556371.4903
Operating Income,-13427641.0999,-13968561.0641,-8302231.8215
Interest Expense,1020839.3632,18440.1451,0.0
Earnings before Tax,-9575542.6918,-14248941.9589,-8275305.9755
Income Tax Expense,4341.534,-601571.9468,562994.9604
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-9579884.2258,-13647370.0121,-8838300.9359
Preferred Dividends,3486830.6802,3988966.1427,1789344.8524
Net Income Com,-13066714.9059,-17636336.1548,-10627645.7883
EPS,0.0,-0.2751,-0.166
EPS Diluted,0.0,-0.2751,-0.166
Weighted Average Shs Out,15813145.5861,,
Weighted Average Shs Out (Dil),5852677.1346,6449012.9988,6143508.9993
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.2759,0.2506,0.3214
EBITDA Margin,-0.0082,-0.0453,-0.1106
EBIT Margin,-0.0828,-0.3307,-0.8173
Profit Margin,-0.0182,-0.062,-0.1512
Free Cash Flow margin,-0.2182,-0.365,-0.868
EBITDA,-5893198.2634,-12894347.0375,-7780993.5205
EBIT,-8554703.3285,-14230501.8138,-8275305.9755
Consolidated Income,-9579884.2258,-13647370.0121,-8838300.9359
Earnings Before Tax Margin,-0.0927,-0.3311,-0.8173
Net Profit Margin,-0.0927,-0.3171,-0.8729
