Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,2216000.0,30000.0,229000.0,272000.0,427000.0,608000.0
Stock-based compensation,3526000.0,2965000.0,1805000.0,472000.0,274000.0,315000.0
Operating Cash Flow,-58844000.0,-52395000.0,-41925000.0,-19415000.0,-8659000.0,-12914000.0
Capital Expenditure,415000.0,118000.0,229000.0,-263000.0,-172000.0,-41000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,0.0,0.0,0.0
Investment purchases and sales,66850000.0,83221000.0,3000000.0,0.0,0.0,0.0
Investing Cash flow,-44805000.0,20227000.0,-67028000.0,-263000.0,-172000.0,-41000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,5000000.0,10000000.0,0.0
Issuance (buybacks) of shares,-7107000.0,13516000.0,51652000.0,-1361000.0,177000.0,16000.0
Dividend payments,-0.0,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,101613000.0,43279000.0,113722000.0,24729000.0,15030000.0,16000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-2036000.0,11111000.0,4769000.0,5051000.0,6199000.0,-12939000.0
Free Cash Flow,-59259000.0,-52513000.0,-42154000.0,-19678000.0,-8831000.0,-12955000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.2715,0.2715,0.2715
