Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,5434000.0,3429000.0,2172000.0,566000.0,4220000.0,250000.0,343000.0,185000.0,83000.0
Stock-based compensation,49090000.0,44707000.0,39796000.0,40357000.0,21517000.0,9505000.0,4949000.0,1325000.0,68000.0
Operating Cash Flow,-365997000.0,-260904000.0,-266680000.0,-253066000.0,-117051000.0,-71712000.0,-65384000.0,-39828000.0,-34011000.0
Capital Expenditure,9242000.0,487000.0,766000.0,3035000.0,2286000.0,121000.0,1058000.0,-446000.0,-770000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-9913000.0,-0.0,0.0,0.0
Investment purchases and sales,-200000000.0,-50000000.0,200000000.0,-251543000.0,0.0,0.0,0.0,9614000.0,-12051000.0
Investing Cash flow,-264242000.0,-54102000.0,199299000.0,-254578000.0,-2286000.0,-10034000.0,942000.0,9168000.0,-12821000.0
Issuance (repayment) of debt,-245000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27902000.0,0.0
Issuance (buybacks) of shares,-127986000.0,81640000.0,-216186000.0,19753000.0,-482677000.0,-64157000.0,-144097000.0,130444000.0,29000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,388464000.0,562075000.0,5176000.0,304480000.0,279476000.0,260842000.0,70291000.0,158346000.0,29000.0
Effect of forex changes on cash,-547000.0,943000.0,-365000.0,-757000.0,-690000.0,35000.0,12000.0,42000.0,0.0
Net cash flow / Change in cash,-242322000.0,248012000.0,-62570000.0,-203921000.0,159449000.0,179131000.0,5861000.0,127728000.0,-46803000.0
Free Cash Flow,-375239000.0,-261391000.0,-267446000.0,-256101000.0,-119337000.0,-71833000.0,-66442000.0,-40274000.0,-34781000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483,0.4483
