Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,11469204.244,33620972.973,0.0,0.0,0.0,0.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,105728275.8621,-978374648.6486,-18432400.2755,189278992.5056,207699410.3774,57220994.4751
Capital Expenditure,-27860875.3316,-14673837.8378,-30950779.6355,2761492.6988,-6114033.0189,-6568753.8367
Acquisitions and disposals,-48755437.6658,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,-5523925.7294,-5896324.3243,-1315.0479,0.0,-1061.3208,-703038.674
Investing Cash flow,-82140238.7268,-20570162.1622,-29886905.8801,-14589662.3658,-42865801.8868,-13839318.6004
Issuance (repayment) of debt,-14853501.3263,509317783.7838,-54404846.8909,69125241.4433,-27477712.2642,23414825.046
Issuance (buybacks) of shares,0.0,495581027.027,206721585.572,0.0,0.0,0.0
Dividend payments,-8709893.8992,-5986918.9189,-1597031.749,-570578.6912,-983726.4151,-1330877.8392
Financing Cash Flow,-23574960.2122,998911891.8919,149482497.3386,67270880.0124,-39395990.566,20964855.7397
Effect of forex changes on cash,406974721.4854,758529243.2432,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,406987798.4085,758496324.3243,129754649.6337,275849648.4586,148519693.3962,90800798.0356
Free Cash Flow,77867400.5305,-993048486.4865,-49383179.9111,192040485.2044,201585377.3585,50652240.6384
Net Cash/Marketcap,,,,,,
