Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,3822000.0,2316000.0,-101000.0,54000.0,35000.0,36000.0,37000.0
Stock-based compensation,4317000.0,2652000.0,1592000.0,985000.0,412000.0,163000.0,24000.0
Operating Cash Flow,-42470000.0,-31055000.0,-24805000.0,-21135000.0,-13970000.0,-6496000.0,-4520000.0
Capital Expenditure,5654000.0,2578000.0,1729000.0,251000.0,-102000.0,-7000.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Investment purchases and sales,-81547000.0,22850000.0,58784000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-87201000.0,9278000.0,-48491000.0,-251000.0,-102000.0,-7000.0,0.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,0.0,0.0,750000.0
Issuance (buybacks) of shares,71414000.0,-58440000.0,-16432000.0,-29433000.0,209000.0,1000.0,1000.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,82483000.0,66678000.0,16000.0,101780000.0,209000.0,16419000.0,16847000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-47188000.0,59537000.0,16432000.0,89713000.0,-13863000.0,9916000.0,12327000.0
Free Cash Flow,-48124000.0,-33633000.0,-26534000.0,-21386000.0,-14072000.0,-6503000.0,-4520000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.2543,0.2543,0.2543
