Date,2018-04-01,2018-03,2017-04-02,2017-03,2016-04-03,2016-03,2015-03-29,2015-03,2014-03-30,2014-03,2013-03-31,2012-04-01,2011-04-03
Revenue,842764000.0,843000000.0,728243000.0,728000000.0,697376000.0,697000000.0,572905000.0,573000000.0,484779000.0,485000000.0,487236000.0,526696000.0,625705000.0
Revenue Growth,-0.000279952550415184,0.157580642725024,0.000333791208791209,0.0439131831321984,0.000539454806312769,0.21660659271607,-0.000165794066317627,0.181981892780009,-0.000455670103092784,-0.00458915186890952,-0.0749198778802193,-0.15823590989364,0.0
Cost of Revenue,360479000.0,360000000.0,307605000.0,308000000.0,275722000.0,276000000.0,227601000.0,228000000.0,211877000.0,212000000.0,217636000.0,246190000.0,290394000.0
Gross Profit,482285000.0,482000000.0,420638000.0,421000000.0,421654000.0,422000000.0,345304000.0,345000000.0,272902000.0,273000000.0,269600000.0,280506000.0,335311000.0
R&D Expenses,202721000.0,203000000.0,165104000.0,165000000.0,148507000.0,149000000.0,127688000.0,128000000.0,140799000.0,141000000.0,169833000.0,158749000.0,177546000.0
SG&A Expense,168648000.0,169000000.0,145193000.0,145000000.0,136508000.0,137000000.0,106469000.0,106000000.0,101148000.0,101000000.0,125684000.0,100907000.0,108192000.0
Operating Expenses,371369000.0,371000000.0,310297000.0,310000000.0,285015000.0,285000000.0,234157000.0,234000000.0,241947000.0,242000000.0,295517000.0,259656000.0,285738000.0
Operating Income,110916000.0,111000000.0,110341000.0,110000000.0,136639000.0,137000000.0,111147000.0,111000000.0,30955000.0,31000000.0,-25917000.0,20850000.0,49573000.0
Interest Expense,27352000.0,13000000.0,16878000.0,1000000.0,7043000.0,2000000.0,0.0,0000000.0,0.0,0000000.0,0.0,0.0,0.0
Earnings before Tax,92172000.0,92000000.0,99285000.0,99000000.0,133864000.0,134000000.0,115938000.0,116000000.0,112294000.0,112000000.0,-17931000.0,37591000.0,53270000.0
Income Tax Expense,104308000.0,104000000.0,-9899000.0,-10000000.0,-61435000.0,-61000000.0,1357000.0,1000000.0,981000.0,1000000.0,-2007000.0,268000.0,-19357000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,-12136000.0,-12000000.0,110482000.0,110000000.0,194737000.0,195000000.0,93909000.0,94000000.0,88364000.0,88000000.0,-20172000.0,58460000.0,72627000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,-12136000.0,-12000000.0,110482000.0,110000000.0,194737000.0,195000000.0,93909000.0,94000000.0,88364000.0,88000000.0,-20172000.0,58460000.0,72627000.0
EPS,-0.09,-0.09,0.83,0.83,1.37,1.37,0.63,0.63,0.59,0.59,-0.14,0.41,0.47
EPS Diluted,-0.09,-0.09,0.8,0.80,1.32,1.32,0.61,0.61,0.58,0.58,-0.14,0.4,0.47
Weighted Average Shs Out,132651000.0,133000000.0,133817000.0,134000000.0,142783000.0,143000000.0,148714000.0,149000000.0,149480000.0,149000000.0,144014000.0,143958000.0,154511000.0
Weighted Average Shs Out (Dil),132651000.0,133000000.0,137440000.0,137000000.0,147652000.0,148000000.0,153983000.0,154000000.0,153369000.0,153000000.0,144014000.0,145848000.0,155918000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Gross Margin,0.572265782592,0.5717674970344,0.577606650527,0.5782967032967,0.604629353462,0.60545193687231,0.60272471003,0.6020942408377,0.562941051489,0.56288659793814,0.553325287951,0.532576666616,0.535893112569
EBITDA Margin,0.238422618906,0.2135231316726,0.230848768886,0.19917582417582,0.251934394071,0.24246771879484,0.238308271005,0.24607329842932,0.158051400741,0.32577319587629,0.0302071275522,0.10662127679,0.139827874158
EBIT Margin,0.131609798235,0.12455516014235,0.151516732739,0.13873626373626,0.195933040426,0.19512195121951,0.194005987031,0.16579406631763,0.0638538385532,0.18350515463918,-0.0531918823732,0.0395864027826,0.0792274314573
Profit Margin,-0.0144002354158,-0.01423487544484,0.15171034943,0.1510989010989,0.279242474648,0.27977044476327,0.16391722886,0.16404886561955,0.182276872554,0.18144329896907,-0.0414008817082,0.110993818066,0.116072270479
Free Cash Flow margin,0.260120270918,,0.194878632544,,0.252827742853,,0.268817692288,,0.120015512223,,0.0332898225911,0.0216082901712,0.0988980430075
EBITDA,200934000.0,180000000.0,168114000.0,145000000.0,175693000.0,169000000.0,136528000.0,141000000.0,76620000.0,158000000.0,14718000.0,56157000.0,87491000.0
EBIT,110916000.0,105000000,110341000.0,101000000,136639000.0,136000000,111147000.0,95000000,30955000.0,89000000,-25917000.0,20850000.0,49573000.0
Consolidated Income,-12136000.0,-12000000.0,110482000.0,110000000.0,194737000.0,195000000.0,93909000.0,94000000.0,88364000.0,88000000.0,-20172000.0,58460000.0,72627000.0
Earnings Before Tax Margin,0.109368696337,0.10913404507711,0.136334987085,0.13598901098901,0.191953838388,0.1922525107604,0.202368630052,0.20244328097731,0.231639571846,0.23092783505155,-0.0368014678718,0.071371341343,0.0851359666296
Net Profit Margin,-0.0144002354158,-0.01423487544484,0.15171034943,0.1510989010989,0.279242474648,0.27977044476327,0.16391722886,0.16404886561955,0.182276872554,0.18144329896907,-0.0414008817082,0.110993818066,0.116072270479
