Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,1612000.0,1849000.0,1455000.0,2319000.0,572000.0,480000.0,30000.0
Revenue Growth,-0.128177393185506,0.270790378006873,-0.372574385510996,3.0541958041958,0.191666666666667,15,
Cost of Revenue,100000.0,0.0,0.0,0.0,100000.0,0.0,0.0
Gross Profit,1512000.0,0.0,0.0,0.0,472000.0,480000.0,30000.0
R&D Expenses,50133000.0,39839000.0,31670000.0,25462000.0,16976000.0,2151000.0,1310000.0
SG&A Expense,24560000.0,20857000.0,24355000.0,22107000.0,7998000.0,1783000.0,536000.0
Operating Expenses,79693000.0,60696000.0,116739000.0,50142000.0,24974000.0,3934000.0,1846000.0
Operating Income,-78081000.0,-58847000.0,-115284000.0,-47823000.0,-24402000.0,-3454000.0,-1816000.0
Interest Expense,0.0,0.0,0.0,0.0,18000.0,73000.0,8000.0
Earnings before Tax,-73877000.0,-56147000.0,-114522000.0,-47453000.0,-25006000.0,-5276000.0,-1811000.0
Income Tax Expense,-1250000.0,0.0,-775000.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-72627000.0,-56147000.0,-113747000.0,-47453000.0,-25404000.0,-5276000.0,-1811000.0
Preferred Dividends,0.0,0.0,0.0,0.0,3230000.0,0.0,0.0
Net Income Com,-72627000.0,-56147000.0,-113747000.0,-47453000.0,-25404000.0,-5276000.0,-1811000.0
EPS,-1.18,-1.29,-3.14,-1.86,-2.46,-1.44,-0.5
EPS Diluted,-1.18,-1.29,-3.14,-1.86,-2.46,-1.44,-0.5
Weighted Average Shs Out,61375000.0,43661000.0,36246000.0,25479000.0,11651000.0,,
Weighted Average Shs Out (Dil),61375000.0,43661000.0,36246000.0,25479000.0,11651000.0,3673000.0,3643000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.937965260546,0.0,0.0,0.0,0.825174825175,1.0,1.0
EBITDA Margin,-47.3517369727,-30.6928069227,-78.1312714777,-20.2721000431,-42.3776223776,-10.785,-60.067
EBIT Margin,-48.4373449132,-31.8263926447,-79.2329896907,-20.6222509702,-42.6608391608,-10.8396,-60.1
Profit Margin,-45.0539702233,-30.3661438615,-78.1766323024,-20.4626994394,-44.4125874126,-10.992,-60.367
Free Cash Flow margin,-33.9782878412,-25.1146565711,-28.0261168385,-16.5286761535,-11.5227272727,-4.7208,-42.3333
EBITDA,-76331000.0,-56751000.0,-113681000.0,-47011000.0,-24240000.0,-5177000.0,-1802000.0
EBIT,-78081000.0,-58847000.0,-115284000.0,-47823000.0,-24402000.0,-5203000.0,-1803000.0
Consolidated Income,-72627000.0,-56147000.0,-113747000.0,-47453000.0,-25404000.0,-5276000.0,-1811000.0
Earnings Before Tax Margin,-45.8294044665,-30.3661438615,-78.7092783505,-20.4626994394,-43.7167832168,-10.9917,-60.3667
Net Profit Margin,-45.0539702233,-30.3661438615,-78.1766323024,-20.4626994394,-44.4125874126,-10.9917,-60.3667
