Date,2018-12-31,2017-12-31
Revenue,199015036.0,98237569.0
Revenue Growth,1.0259,
Cost of Revenue,140153462.0,69124047.0
Gross Profit,58861574.0,29113522.0
R&D Expenses,1669323.0,484089.0
SG&A Expense,36530677.0,19532956.0
Operating Expenses,51296731.0,26234352.0
Operating Income,7564843.0,2879170.0
Interest Expense,925543.0,144811.0
Earnings before Tax,6541114.0,2906033.0
Income Tax Expense,417124.0,80576.0
Net Income - Non-Controlling int,25877.0,-101819.0
Net Income - Discontinued ops,0.0,0.0
Net Income,6123990.0,2825457.0
Preferred Dividends,27931548.0,3972281.0
Net Income Com,-21807558.0,-1146824.0
EPS,-1.04,-0.04
EPS Diluted,-1.04,-0.04
Weighted Average Shs Out,,
Weighted Average Shs Out (Dil),84970000.0,81162400.0
Dividend per Share,0.0,0.0
Gross Margin,0.2958,0.2964
EBITDA Margin,0.041,0.036
EBIT Margin,0.0375,0.0311
Profit Margin,-0.11,-0.012
Free Cash Flow margin,-0.213,-0.0283
EBITDA,8072235.0,3556672.0
EBIT,7466657.0,3050844.0
Consolidated Income,6149867.0,2723638.0
Earnings Before Tax Margin,0.0329,0.0296
Net Profit Margin,0.0308,0.0288
