Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,3937925925.9259,1392223095.0511,1671354166.6667,2287418655.0976,1930981067.1256,1465130639.0977,1452698189.1348,919305283.7573
Stock-based compensation,14666666.6667,33150039.2773,42931547.619,42371655.8207,59982788.296,63676691.7293,51449698.1891,68234833.6595
Operating Cash Flow,1294814814.8148,1350117831.8932,1134151785.7143,1414967462.039,2113253012.0482,1854635338.3459,1553262575.4527,1294492172.2114
Capital Expenditure,-1177703703.7037,-1489945011.7832,-1038467261.9048,-1177368040.4917,-2594061962.1343,-1761548872.1805,-3385060362.173,-1427037181.9961
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,120074074.0741,78554.5954,0.0,1446131.598,0.0,0.0,542253.5211,-81561643.8356
Investing Cash flow,-1118074074.0741,-1539827179.89,-1012202380.9524,-1296818510.4845,-2682702237.5215,-1633309210.5263,-3310654929.5775,-1426921722.1135
Issuance (repayment) of debt,-116814814.8148,428593872.7416,-411086309.5238,7519884.3095,607745266.7814,186604323.3083,149766599.5976,76335616.4384
Issuance (buybacks) of shares,-1259259.2593,-2042419.4815,463392857.1429,456037599.4215,658347676.42,-970864.6617,1957933601.6097,364936399.2172
Dividend payments,-147037037.037,-155302435.1925,-193675595.2381,-542516268.9805,-718330464.716,-397002819.5489,-369531187.1227,-307446183.953
Financing Cash Flow,-213259259.2593,228750981.9324,-130654761.9048,-106362979.0311,557917383.821,-206983082.7068,1758225352.1127,132429549.9022
Effect of forex changes on cash,1629629.6296,-549882.1681,297619.0476,3181489.5155,1290877.7969,639097.7444,-832997.9879,0.0
Net cash flow / Change in cash,-34888888.8889,38491751.7675,-8407738.0952,14967462.039,-10240963.8554,14982142.8571,0.0,0.0
Free Cash Flow,117111111.1111,-139827179.89,95684523.8095,237599421.5474,-480808950.0861,93086466.1654,-1831797786.7203,-132545009.7847
Net Cash/Marketcap,,,,,,,,
