Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,753108.0,778657.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,-0.032811623089499,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,3922665.0,4157454.0,12753917.0,11286236.0,8898280.0,1729540.0,844630.0
SG&A Expense,7791600.0,10174997.0,8613981.0,7478527.0,4682704.0,2284080.0,999356.0
Operating Expenses,11714265.0,16626499.0,21367898.0,18764763.0,13580984.0,4013620.0,1843986.0
Operating Income,-10961157.0,-15847842.0,-21367898.0,-18764763.0,-13580984.0,-4013620.0,-1843986.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,896480.0,-16266731.0,0.0,0.0,0.0,-4013620.0,-1843986.0
Income Tax Expense,0.0,-920000.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,896480.0,-15346731.0,-21321129.0,-18742706.0,-13580984.0,-4013620.0,-1843986.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,896480.0,-15346731.0,-21321129.0,-18742706.0,-13580984.0,-4013620.0,-1843986.0
EPS,0.1,-2.19,-2.06,-1.99,-1.73,-6.96,
EPS Diluted,0.1,-2.19,-2.06,-1.99,-1.73,-6.96,
Weighted Average Shs Out,8733220.0,7020479.0,10365840.0,9432705.0,7850350.0,,
Weighted Average Shs Out (Dil),8733220.0,7020479.0,10365840.0,9432705.0,7850350.0,577983.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-13.9584986483,-20.3144696574,0.0,0.0,0.0,,
EBIT Margin,-14.5545618955,-20.3527894824,0.0,0.0,0.0,0.0,0.0
Profit Margin,1.19037375781,-19.7092314074,0.0,0.0,0.0,,
Free Cash Flow margin,-13.4829280794,-17.7794998311,0.0,0.0,0.0,0.0,0.0
EBITDA,-10512257.0,-15818004.0,-21321855.0,-18744142.0,-13580984.0,-4013620.0,-1843986.0
EBIT,-10961157.0,-15847842.0,-21367898.0,-18764763.0,-13580984.0,-4013620.0,-1843986.0
Consolidated Income,896480.0,-15346731.0,-21321129.0,-18742706.0,-13580984.0,-4013620.0,-1843986.0
Earnings Before Tax Margin,1.19037375781,-20.8907529246,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,1.19037375781,-19.7092314074,0.0,0.0,0.0,0.0,0.0
