Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,0000000.0,3000000.0,1000000.0,0000000.0,0000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Inventories,,,,,
Total current assets,0000000.0,0000000.0,0000000.0,4000000.0,1000000.0
Property Plant & Equipment Net,0000000.0,0000000.0,0000000.0,4000000.0,1000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,000000.0,1000000.0,3000000.0,000000.0,-0000000.0
Total assets,0000000.0,3000000.0,2000000.0,5000000.0,3000000.0
Payables,000000.0,000000.0,000000.0,1000000.0,2000000.0
Short-term debt,1000000.0,000000.0,000000.0,000000.0,000000.0
Total current liabilities,3000000.0,1000000.0,1000000.0,1000000.0,3000000.0
Long-term debt,000000.0,1000000.0,3000000.0,000000.0,000000.0
Total debt,000000.0,1000000.0,3000000.0,000000.0,000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,000000.0,1000000.0,3000000.0,000000.0,-0000000.0
Total liabilities,3000000.0,2000000.0,3000000.0,1000000.0,3000000.0
Other comprehensive income,000000.0,1000000.0,4000000.0,6000000.0,0000000.0
Retained earnings (deficit),-20000000.0,-19000000.0,-23000000.0,-17000000.0,-9000000.0
Total shareholders equity,-3000000.0,1000000.0,-2000000.0,4000000.0,0000000.0
Investments,,,,,
Net Debt,1000000,-2000000,2000000,0,0
Other Assets,0,0,0,0,1000000
Other Liabilities,2000000,1000000,1000000,0,1000000
