Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30
Revenue,13007347000.0,12754589000.0,12350537000.0,12467553000.0
Revenue Growth,0.0198170242882777,0.032715338612402,-0.00938564287635272,
Cost of Revenue,10646452000.0,10513492000.0,10223017000.0,10476519000.0
Gross Profit,2360895000.0,2241097000.0,2127520000.0,1991034000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,2051324000.0,2017821000.0,1908752000.0,1797780000.0
Operating Expenses,2051324000.0,2020825000.0,1911501000.0,1804238000.0
Operating Income,303453000.0,220272000.0,216019000.0,186796000.0
Interest Expense,0.0,196724000.0,143351000.0,150093000.0
Earnings before Tax,0.0,21874000.0,72192000.0,36153000.0
Income Tax Expense,11826000.0,-28427000.0,27968000.0,12049000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,1674000.0,476000.0,550000.0
Net Income,127261000.0,50301000.0,44224000.0,24104000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,127261000.0,50301000.0,44224000.0,24104000.0
EPS,1.09,0.57,0.5,0.27
EPS Diluted,1.05,0.54,0.48,0.26
Weighted Average Shs Out,116599000.0,126000000.0,126000000.0,
Weighted Average Shs Out (Dil),121134850.0,88386000.0,88164000.0,87869000.0
Dividend per Share,0.000206381565668,0.0,0.0,0.0
Gross Margin,0.181504729596,0.1757,0.1723,0.1597
EBITDA Margin,0.0363050205395,0.03,0.032,0.029
EBIT Margin,0.0233293537875,0.0171,0.0175,0.0149
Profit Margin,0.00978377835234,0.004,0.004,0.002
Free Cash Flow margin,0.021617782627,0.0057,0.0148,0.0038
EBITDA,472232000.0,382659000.0,393868000.0,363729000.0
EBIT,303453000.0,218598000.0,215543000.0,186246000.0
Consolidated Income,127261000.0,50301000.0,44224000.0,24104000.0
Earnings Before Tax Margin,0.0,0.0017,0.0058,0.0029
Net Profit Margin,0.00978377835234,0.0039,0.0036,0.0019
