Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,0.0,0.0,0.0,0.0,6268000.0
Revenue Growth,0.0,0.0,0.0,-1,
Cost of Revenue,-106349000.0,-49983000.0,-34771000.0,-5892000.0,1968000.0
Gross Profit,106349000.0,49983000.0,34771000.0,5892000.0,4300000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,6025000.0,5340000.0,3353000.0,956000.0,0.0
Operating Expenses,132276000.0,73362000.0,46445000.0,8410000.0,550000.0
Operating Income,31401000.0,30285000.0,25794000.0,3750000.0,3750000.0
Interest Expense,53335000.0,39101000.0,11499000.0,771000.0,0.0
Earnings before Tax,31401000.0,30285000.0,25794000.0,3750000.0,3424000.0
Income Tax Expense,64000.0,131000.0,2000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,326000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,28340000.0,28927000.0,24754000.0,3424000.0,3424000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,28340000.0,28927000.0,24754000.0,3424000.0,3424000.0
EPS,1.5,1.58,1.68,0.41,0.41
EPS Diluted,1.43,1.51,1.68,0.4,0.4
Weighted Average Shs Out,18642526.0,18074143.0,14711610.0,8360432.0,15850269.0
Weighted Average Shs Out (Dil),25830546.0,23318521.0,15372488.0,8849055.0,8360432.0
Dividend per Share,0.888211964238,0.883503717924,0.753098652606,0.0768443636072,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.686
EBITDA Margin,0.0,0.0,0.0,0.0,0.547
EBIT Margin,0.0,0.0,0.0,0.0,0.5463
Profit Margin,0.0,0.0,0.0,0.0,0.546
Free Cash Flow margin,0.0,0.0,0.0,0.0,-0.3894
EBITDA,38717000.0,37026000.0,27643000.0,3863000.0,3428000.0
EBIT,31401000.0,30285000.0,25794000.0,3750000.0,3424000.0
Consolidated Income,28340000.0,28927000.0,24754000.0,3424000.0,3750000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.5463
Net Profit Margin,0.0,0.0,0.0,0.0,0.5463
