Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31
Revenue,775566000.0,657578000.0,504448000.0,492180000.0
Revenue Growth,0.0,0.303559534382137,0.0249258401397863,
Cost of Revenue,221330000.0,248963000.0,,
Gross Profit,554236000.0,255485000.0,,
R&D Expenses,39285000.0,30013000.0,,
SG&A Expense,329457000.0,33973000.0,,
Operating Expenses,364417000.0,166393000.0,,
Operating Income,189819000.0,172269000.0,89092000.0,93131000.0
Interest Expense,0.0,455000.0,,
Earnings before Tax,225300000.0,174782000.0,89777000.0,92436000.0
Income Tax Expense,52302000.0,15315000.0,6129000.0,-725000.0
Net Income - Non-Controlling int,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,,
Net Income,83769000.0,83648000.0,,
Preferred Dividends,0.0,0.0,,
Net Income Com,83769000.0,83648000.0,,
EPS,0.57,0.72,546.55,0.42
EPS Diluted,0.54,0.72,546.55,0.42
Weighted Average Shs Out,148013274.0,222000000.0,222000000.0,
Weighted Average Shs Out (Dil),156540246.0,153046000.0,,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.714621321719,0.5065,,
EBITDA Margin,0.424398439333,0.315,,
EBIT Margin,0.244748996217,0.1789,,
Profit Margin,0.108010150007,0.166,,
Free Cash Flow margin,0.380653612974,0.3647,0.2773,
EBITDA,329149000.0,158847000.0,,
EBIT,189819000.0,90232000.0,,
Consolidated Income,83769000.0,83648000.0,,
Earnings Before Tax Margin,0.29049752052,0.2658,0.178,0.1878
Net Profit Margin,0.108010150007,0.1658,,
