Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,1615000000.0,1569000000.0,1532000000.0,1565000000.0,1329000000.0,1034000000.0,165000000.0
Revenue Growth,0.0293180369662205,0.0241514360313316,-0.0210862619808307,0.17757712565839,0.285299806576402,5.26666666666667,
Cost of Revenue,521000000.0,2340000000.0,591000000.0,615000000.0,594000000.0,237000000.0,110000000.0
Gross Profit,1094000000.0,-771000000.0,941000000.0,950000000.0,735000000.0,797000000.0,55000000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,966000000.0,1021000000.0,918000000.0,935000000.0,667000000.0,496000000.0,54000000.0
Operating Expenses,966000000.0,1021000000.0,918000000.0,935000000.0,667000000.0,814000000.0,109000000.0
Operating Income,128000000.0,-1792000000.0,23000000.0,15000000.0,68000000.0,-17000000.0,-54000000.0
Interest Expense,26000000.0,25000000.0,25000000.0,28000000.0,13000000.0,12000000.0,1000000.0
Earnings before Tax,48000000.0,-1810000000.0,46000000.0,4000000.0,44000000.0,-62000000.0,1107000000.0
Income Tax Expense,57000000.0,-229000000.0,-1000000.0,-10000000.0,35000000.0,-55000000.0,124000000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,34000000.0,-3000000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-64000000.0,-397000000.0,21000000.0,-40000000.0,-22000000.0,-7000000.0,983000000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-64000000.0,-397000000.0,21000000.0,-40000000.0,-22000000.0,-7000000.0,983000000.0
EPS,-0.86,-5.29,0.28,-0.53,-0.3,-0.1,13.35
EPS Diluted,-0.86,-5.29,0.28,-0.53,-0.3,-0.1,13.35
Weighted Average Shs Out,74000000.0,75000000.0,75000000.0,75000000.0,74000000.0,,
Weighted Average Shs Out (Dil),74000000.0,75000000.0,75000000.0,75000000.0,74000000.0,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.677399380805,-0.491395793499,0.614229765013,0.607028753994,0.553047404063,0.7708,0.3333
EBITDA Margin,0.187616099071,-0.99936265137,0.168407310705,0.191693290735,0.278404815651,0.256,6.812
EBIT Margin,0.0792569659443,-1.14212874442,0.0150130548303,0.00958466453674,0.0511662904439,-0.0484,6.7152
Profit Margin,-0.0396284829721,-0.253027405991,0.0137075718016,-0.0255591054313,-0.0165537998495,-0.007,5.958
Free Cash Flow margin,0.209907120743,0.0987890376036,0.148825065274,0.158466453674,0.206922498119,0.2669,-0.1515
EBITDA,303000000.0,-1568000000.0,258000000.0,300000000.0,370000000.0,265000000.0,1124000000.0
EBIT,128000000.0,-1792000000.0,23000000.0,15000000.0,68000000.0,-50000000.0,1108000000.0
Consolidated Income,-64000000.0,-397000000.0,21000000.0,-40000000.0,-22000000.0,27000000.0,980000000.0
Earnings Before Tax Margin,0.0297213622291,-1.15360101976,0.0300261096606,0.00255591054313,0.033107599699,-0.06,6.7091
Net Profit Margin,-0.0396284829721,-0.253027405991,0.0137075718016,-0.0255591054313,-0.0165537998495,-0.0068,5.9576
