Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,2222089000.0,1256511000.0,947255000.0,1523116000.0,1607944000.0
Revenue Growth,0.768459647388682,0.326475975318156,-0.378080855299268,-0.0527555686018916,
Cost of Revenue,1724707000.0,1288092000.0,947255000.0,1523116000.0,1179227000.0
Gross Profit,497382000.0,-31581000.0,0.0,0.0,428717000.0
R&D Expenses,6286000.0,6368000.0,7718000.0,16704000.0,14327000.0
SG&A Expense,225511000.0,250871000.0,229267000.0,239775000.0,182518000.0
Operating Expenses,231797000.0,257239000.0,236985000.0,256479000.0,304973000.0
Operating Income,-130973000.0,-15779000.0,-870008000.0,-1098322000.0,123744000.0
Interest Expense,0.0,0.0,0.0,0.0,9840000.0
Earnings before Tax,-132419000.0,-17303000.0,-1017969000.0,-1171635000.0,114502000.0
Income Tax Expense,-2414000.0,-39760000.0,-129010000.0,-299093000.0,45679000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-130005000.0,22457000.0,-944289000.0,-872542000.0,68823000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-130005000.0,22457000.0,-944289000.0,-872542000.0,68823000.0
EPS,-1.94,0.37,-7.98,-8.48,1.28
EPS Diluted,-1.94,0.37,-7.98,-8.48,1.22
Weighted Average Shs Out,66897000.0,61208000.0,118305000.0,102853000.0,
Weighted Average Shs Out (Dil),66897000.0,61460000.0,118305000.0,102853000.0,53838000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.223835318927,-0.0251338826321,0.0,0.0,0.2666
EBITDA Margin,0.0433006958767,0.0998630334315,0.0,0.0,0.145
EBIT Margin,-0.0589413835359,-0.0125577889887,0.0,0.0,0.0773
Profit Margin,-0.0585057574202,0.0178725056923,0.0,0.0,0.043
Free Cash Flow margin,0.0139530864875,-0.167202674708,-0.17448416741,-0.0415700445665,-0.0778
EBITDA,96218000.0,125479000.0,-551844000.0,-804856000.0,232487000.0
EBIT,-130973000.0,-15779000.0,-870008000.0,-1098322000.0,124342000.0
Consolidated Income,-130005000.0,22457000.0,-944289000.0,-872542000.0,68823000.0
Earnings Before Tax Margin,-0.0595921225477,-0.0137706713272,0.0,0.0,0.0712
Net Profit Margin,-0.0585057574202,0.0178725056923,0.0,0.0,0.0428
