Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,3657000.0,5230000.0,4446000.0,7654000.0,4012000.0,4121000.0,0.0,4849000.0,856000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cash and short-term investments,3657000.0,5230000.0,4446000.0,7654000.0,4012000.0,4121000.0,0.0,,
Receivables,1027000.0,1024000.0,0.0,0.0,0.0,0.0,2268000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,4684000.0,6254000.0,4446000.0,7654000.0,4012000.0,4121000.0,2268000.0,,
Property Plant & Equipment Net,13926000.0,12294000.0,11693000.0,10441000.0,8905000.0,7100000.0,5111000.0,4446000.0,3069000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,1189000.0,1563000.0,2102000.0,0.0,499000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tax assets,0.0,9474000.0,33000.0,1982000.0,1870000.0,-2653000.0,3783000.0,15000.0,4376000.0
Total non-current assets,951711000.0,823229000.0,707778000.0,621411000.0,526258000.0,529767000.0,-2268000.0,,
Total assets,956395000.0,829483000.0,712224000.0,629065000.0,530270000.0,533888000.0,0.0,304150000.0,241358000.0
Payables,25138000.0,18565000.0,15223000.0,12661000.0,10528000.0,7312000.0,0.0,7447000.0,7968000.0
Short-term debt,0.0,0.0,0.0,338281000.0,341419000.0,362750000.0,0.0,,
Total current liabilities,25138000.0,18565000.0,15223000.0,350942000.0,351947000.0,370062000.0,0.0,,
Long-term debt,651349000.0,566546000.0,489526000.0,411177000.0,341419000.0,362750000.0,292379000.0,,
Total debt,651349000.0,566546000.0,489526000.0,749458000.0,682838000.0,725500000.0,292379000.0,231824000.0,189946000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,652096000.0,571507000.0,512445000.0,429315000.0,360182000.0,360097000.0,298326000.0,,
Total liabilities,677234000.0,590072000.0,504749000.0,423838000.0,351947000.0,372715000.0,-130569000.0,239271000.0,197914000.0
Other comprehensive income,73732000,69338000,67386000,89178000,85655000,83317000,129320000,0.0,0.0
Retained earnings (deficit),204097000.0,168752000.0,138789000.0,114758000.0,91393000.0,76591000.0,0.0,23795000.0,2551000.0
Total shareholders equity,279161000.0,239411000.0,207475000.0,205227000.0,178323000.0,161173000.0,130569000.0,52879000.0,31444000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287294000.0,229246000.0
Net Debt,647692000.0,561316000.0,485080000.0,741804000.0,678826000.0,721379000.0,292379000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,-428895000.0,,
