Date,2017-10-31,2017-10,2016-10-31,2016-10,2015-10-31,2015-10,2014-10-31,2014-10,2013-10-31,2013-10,2012-10-31,2011-10-31
Revenue,1870976000.0,1871000000.0,1992149000.0,1992000000.0,2000457000.0,2000000000.0,1868874000.0,1869000000.0,1702221000.0,1702000000.0,1865971000.0,1303866000.0
Revenue Growth,-0.0000128273650454303,-0.060813222304155,0.0000747991967871486,-0.00422753400847906,0.0002285,0.0701631035586134,-0.0000674157303370786,0.0979772896703777,0.000129847238542891,-0.0878743560323285,0.431106417377246,0.0
Cost of Revenue,1157964000.0,1158000000.0,1197838000.0,1198000000.0,1174474000.0,1174000000.0,1144157000.0,1144000000.0,1057032000.0,1057000000.0,1110130000.0,812116000.0
Gross Profit,713012000.0,713000000.0,794311000.0,794000000.0,825983000.0,826000000.0,724717000.0,725000000.0,645189000.0,645000000.0,755841000.0,491750000.0
R&D Expenses,211615000.0,212000000.0,207503000.0,208000000.0,201630000.0,202000000.0,203737000.0,204000000.0,173318000.0,173000000.0,152001000.0,109155000.0
SG&A Expense,383617000.0,384000000.0,421591000.0,422000000.0,433657000.0,434000000.0,426147000.0,426000000.0,377694000.0,378000000.0,354868000.0,262056000.0
Operating Expenses,825390000.0,665000000.0,761532000.0,720000000.0,718992000.0,718000000.0,718832000.0,727000000.0,711543000.0,647000000.0,608296000.0,386040000.0
Operating Income,-112378000.0,48000000.0,32779000.0,75000000.0,106991000.0,108000000.0,5885000.0,-3000000.0,-66354000.0,-2000000.0,147545000.0,105710000.0
Interest Expense,0.0,33000000.0,0.0,35000000.0,0.0,31000000.0,0.0,42000000.0,0.0,44000000.0,62830000.0,28950000.0
Earnings before Tax,-142819000.0,-143000000.0,1827000.0,2000000.0,72948000.0,73000000.0,-89764000.0,-40000000.0,-106958000.0,-107000000.0,68353000.0,90992000.0
Income Tax Expense,32500000.0,32000000.0,11527000.0,12000000.0,-7409000.0,-7000000.0,-3442000.0,-3000000.0,188043000.0,188000000.0,2050000.0,-191412000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-173829000.0,-174000000.0,-9281000.0,-9000000.0,79097000.0,79000000.0,-38130000.0,-38000000.0,-296055000.0,-296000000.0,65033000.0,282404000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,-173829000.0,-174000000.0,-9281000.0,-9000000.0,79097000.0,79000000.0,-38130000.0,-38000000.0,-296055000.0,-296000000.0,65033000.0,282404000.0
EPS,-1.55,-1.55,-0.08,-0.08,0.69,0.69,-0.34,-0.34,-2.73,-2.73,0.61,3.06
EPS Diluted,-1.55,-1.55,-0.08,-0.08,0.68,0.68,-0.34,-0.34,-2.73,-2.73,0.59,2.92
Weighted Average Shs Out,111817000.0,112000000.0,110829000.0,111000000.0,114044000.0,114000000.0,111586000.0,112000000.0,108609000.0,109000000.0,107006000.0,92414000.0
Weighted Average Shs Out (Dil),111817000.0,112000000.0,110829000.0,111000000.0,115934000.0,116000000.0,111586000.0,112000000.0,108609000.0,109000000.0,110315000.0,96616000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.015165661968,0.0
Gross Margin,0.381090938633,0.38107963655799,0.398720678022,0.39859437751004,0.412897153001,0.413,0.387782696961,0.38790797217764,0.379027752566,0.37896592244418,0.405065780765,0.377147651676
EBITDA Margin,0.0151519848464,0.016568679850347,0.106425272407,0.10843373493976,0.138163929542,0.137,0.117464312736,0.11556982343499,0.0830937933441,0.085193889541716,0.174374092631,0.11813177121
EBIT Margin,-0.0600638383389,-0.058257616247996,0.0164540905324,0.019076305220884,0.0534832790707,0.0515,0.00314895493222,0.0005350454788657,-0.0389808373883,-0.037602820211516,0.0790714325142,0.0810742821732
Profit Margin,-0.0929081933707,-0.092998396579369,-0.00465878807258,-0.0045180722891566,0.0395394652322,0.0395,-0.0204026595693,-0.020331728196897,-0.17392277501,-0.17391304347826,0.0348520957721,0.216589741584
Free Cash Flow margin,0.0527222155709,,0.0443767007387,,0.0713811893982,,0.0610292614697,,0.0933691923669,,0.0829498422001,0.123939116443
EBITDA,28349000.0,31000000.0,212015000.0,216000000.0,276391000.0,274000000.0,219526000.0,216000000.0,141444000.0,145000000.0,325377000.0,154028000.0
EBIT,-112378000.0,-109000000,32779000.0,38000000,106991000.0,103000000,5885000.0,1000000,-66354000.0,-64000000,147545000.0,105710000.0
Consolidated Income,-173829000.0,-174000000.0,-9281000.0,-9000000.0,79097000.0,79000000.0,-38130000.0,-38000000.0,-296055000.0,-296000000.0,65033000.0,282404000.0
Earnings Before Tax Margin,-0.0763339561812,-0.076429716729022,0.00091710007635,0.001004016064257,0.036465667595,0.0365,-0.0480310604139,-0.021401819154628,-0.0628343793197,-0.062867215041128,0.0366313302833,0.0697863123971
Net Profit Margin,-0.0929081933707,-0.092998396579369,-0.00465878807258,-0.0045180722891566,0.0395394652322,0.0395,-0.0204026595693,-0.020331728196897,-0.17392277501,-0.17391304347826,0.0348520957721,0.216589741584
