Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1704562000.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,1417272000.0,907512000.0,404140000.0,483338000.0
Gross Profit,287290000.0,-907512000.0,-404140000.0,-483338000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,53958000.0,49215000.0,26613000.0,27370000.0
Operating Expenses,54621000.0,50240000.0,100166000.0,135381000.0
Operating Income,232669000.0,24113000.0,-504306000.0,-618719000.0
Interest Expense,6889000.0,7347000.0,20387000.0,21641000.0
Earnings before Tax,225117000.0,15741000.0,-81119000.0,-71241000.0
Income Tax Expense,51255000.0,3128000.0,-27972000.0,-25388000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,173862000.0,12613000.0,-53147000.0,-45853000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,173862000.0,12613000.0,-53147000.0,-45853000.0
EPS,2.08,0.17,-1.19,-1.31
EPS Diluted,2.0,0.16,-1.19,-1.31
Weighted Average Shs Out,83460000.0,76371000.0,80000000.0,80000000.0
Weighted Average Shs Out (Dil),87046000.0,79583000.0,44787000.0,34993000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.168541830687,0.0,0.0,0.0
EBITDA Margin,0.188793367446,0.0,,
EBIT Margin,0.136497821728,0.0,0.0,0.0
Profit Margin,0.101998049939,0.0,,
Free Cash Flow margin,0.063876819969,0.0,0.0,0.0
EBITDA,321810000.0,84944000.0,-17190000.0,534000.0
EBIT,232669000.0,24113000.0,-60732000.0,-49600000.0
Consolidated Income,173862000.0,12613000.0,-53147000.0,-45853000.0
Earnings Before Tax Margin,0.132067358066,0.0,0.0,0.0
Net Profit Margin,0.101998049939,0.0,0.0,0.0
