Date,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,330780000.0,207937000.0,198406000.0,259193000.0,0.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,330780000.0,207937000.0,198406000.0,259193000.0,0.0
Receivables,63668000.0,166359000.0,220139000.0,167936000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,410203000.0,404297000.0,467179000.0,478607000.0,0.0
Property Plant & Equipment Net,465497000.0,1574749000.0,1808526000.0,1462755000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,3964000.0,0.0
Tax assets,0.0,4461000.0,10876000.0,21125000.0,0.0
Total non-current assets,697937000.0,1598110000.0,1834269000.0,1538023000.0,0.0
Total assets,1108140000.0,2002407000.0,2301448000.0,2016630000.0,0.0
Payables,43616000.0,52952000.0,80018000.0,58615000.0,0.0
Short-term debt,6148000.0,13406000.0,0.0,67054000.0,0.0
Total current liabilities,98872000.0,164456000.0,239888000.0,261423000.0,0.0
Long-term debt,428715000.0,1210919000.0,1210676000.0,798013000.0,0.0
Total debt,434863000.0,1224325000.0,1210676000.0,865067000.0,0.0
Deferred revenue,0.0,9439000.0,21480000.0,14546000.0,0.0
Tax Liabilities,0.0,0.0,4800000.0,4958000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,445337000.0,1222920000.0,1237860000.0,872445000.0,0.0
Total liabilities,544209000.0,1387376000.0,1477748000.0,1133868000.0,0.0
Other comprehensive income,587400000,2123073000,2115646000,2106644000,0.0
Retained earnings (deficit),-23669000.0,-1509677000.0,-1293567000.0,-1225489000.0,0.0
Total shareholders equity,563931000.0,615031000.0,823700000.0,882762000.0,0.0
Investments,0.0,0.0,0.0,3964000.0,0.0
Net Debt,104083000.0,1016388000.0,1012270000.0,605874000.0,0.0
Other Assets,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0
