Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,23379000.0,12950000.0,29727000.0,2307000.0,9624000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,23379000.0,12950000.0,29727000.0,2307000.0,9624000.0
Receivables,7522000.0,3429000.0,3170000.0,2473000.0,2914000.0
Inventories,9097000.0,9837000.0,5069000.0,4176000.0,3745000.0
Total current assets,40686000.0,27418000.0,39502000.0,9146000.0,16356000.0
Property Plant & Equipment Net,4286000.0,3946000.0,1920000.0,1654000.0,1118000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,132000.0,282000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,88000.0,74000.0,125000.0,0.0,0.0
Total non-current assets,4359000.0,4019000.0,1970000.0,1815000.0,1419000.0
Total assets,45045000.0,31437000.0,41472000.0,10961000.0,17775000.0
Payables,2637000.0,2720000.0,1502000.0,4974000.0,1413000.0
Short-term debt,5977000.0,3987000.0,3884000.0,1175000.0,2874000.0
Total current liabilities,13615000.0,12375000.0,10383000.0,9344000.0,7416000.0
Long-term debt,6509000.0,8178000.0,4218000.0,6739000.0,0.0
Total debt,12486000.0,12165000.0,8102000.0,7914000.0,2874000.0
Deferred revenue,3017000.0,1720000.0,1827000.0,1669000.0,1802000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6597000.0,8252000.0,4343000.0,7405000.0,145000.0
Total liabilities,20124000.0,20553000.0,14601000.0,16749000.0,7561000.0
Other comprehensive income,158912000,128422000,123309000,0.0,0.0
Retained earnings (deficit),-133993000.0,-117539000.0,-96439000.0,-79731000.0,-61548000.0
Total shareholders equity,24921000.0,10884000.0,26871000.0,-70430000.0,-54428000.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,-10893000.0,-785000.0,-21625000.0,5607000.0,-6750000.0
Other Assets,0.0,0.0,0.0,190000.0,73000.0
Other Liabilities,0.0,0.0,0.0,3195000.0,3129000.0
