Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,42405000.0,41382000.0,29959000.0,32555000.0,19009000.0,11887000.0
Stock-based compensation,6229000.0,5014000.0,4230000.0,704000.0,2000.0,5000.0
Operating Cash Flow,84053000.0,87095000.0,57393000.0,66218000.0,29430000.0,-7577000.0
Capital Expenditure,27132000.0,28744000.0,70910000.0,8475000.0,-16500000.0,-124709000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-26002000.0,-28601000.0,-69147000.0,-11749000.0,-16456000.0,-115799000.0
Issuance (repayment) of debt,-272716000.0,-82954000.0,-204208000.0,-199638000.0,-9136000.0,57463000.0
Issuance (buybacks) of shares,-2460000.0,-524000.0,-466000.0,-2175000.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-56115000.0,-58436000.0,10092000.0,-52886000.0,-15944000.0,115235000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,1936000.0,58000.0,-1662000.0,1583000.0,-2970000.0,-8141000.0
Free Cash Flow,56921000.0,58351000.0,-13517000.0,57743000.0,12930000.0,-132286000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,-0.1449,-0.1449
