Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,53270000.0,14193000.0,31985000.0,12554000.0,5592000.0,5330000.0,3542000.0
SG&A Expense,17886000.0,12544000.0,9894000.0,7842000.0,2112000.0,1324000.0,2307000.0
Operating Expenses,71156000.0,26737000.0,41879000.0,20396000.0,7704000.0,6651000.0,5845000.0
Operating Income,-71156000.0,-26737000.0,-41879000.0,-20396000.0,-7704000.0,-6651000.0,-5845000.0
Interest Expense,6039000.0,3579000.0,1418000.0,1230000.0,980000.0,884000.0,213000.0
Earnings before Tax,0.0,-29459000.0,-42897000.0,-67993000.0,-9531000.0,-7616000.0,-6058000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-74518000.0,-29497000.0,-42854000.0,-67982000.0,-9531000.0,-7616000.0,-6058000.0
Preferred Dividends,0.0,0.0,0.0,131000.0,0.0,0.0,0.0
Net Income Com,-74518000.0,-29497000.0,-42854000.0,-67982000.0,-9531000.0,-7616000.0,-6058000.0
EPS,-1.89,-4.36,-1.6,-3.72,-54.08,-40.2,-32.16
EPS Diluted,-1.89,-4.36,-1.6,-3.72,-54.08,-40.2,-32.16
Weighted Average Shs Out,39377666.0,6765451.0,26735175.0,18311333.0,3969373.0,,
Weighted Average Shs Out (Dil),39377666.0,6765451.0,26735175.0,18311333.0,255022.0,254546.0,254117.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,0.0,0.0,0.0,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,0.0,0.0,0.0,0.0,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA,-66966000.0,-26320000.0,-41485000.0,-20276000.0,-8551000.0,-6732000.0,-5836000.0
EBIT,-71156000.0,-26737000.0,-41879000.0,-20396000.0,-8551000.0,-6732000.0,-5845000.0
Consolidated Income,-74518000.0,-29497000.0,-42854000.0,-67982000.0,-9531000.0,-7616000.0,-6058000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
