Date,2018-12-31,2017-12-31,2016-12-31
Revenue,241762000.0,216671000.0,181444000.0
Revenue Growth,0.115802299338629,0.19414805670069,
Cost of Revenue,126267000.0,105960000.0,91715000.0
Gross Profit,115495000.0,110711000.0,89729000.0
R&D Expenses,38917000.0,32227000.0,26267000.0
SG&A Expense,61462000.0,54787000.0,42839000.0
Operating Expenses,109694000.0,96312000.0,77704000.0
Operating Income,5801000.0,14399000.0,12025000.0
Interest Expense,8113000.0,5018000.0,7565000.0
Earnings before Tax,-2312000.0,8710000.0,3822000.0
Income Tax Expense,-799000.0,-418000.0,1547000.0
Net Income - Non-Controlling int,0.0,671000.0,638000.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-1513000.0,9128000.0,2275000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-1513000.0,9128000.0,2275000.0
EPS,-19.6,118.27,29.48
EPS Diluted,-19.6,118.27,29.48
Weighted Average Shs Out,25608000.0,25608000.0,
Weighted Average Shs Out (Dil),77179000.0,77179000.0,77179000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.4777,0.511,0.4945
EBITDA Margin,0.036,0.073,0.072
EBIT Margin,0.024,0.0634,0.0628
Profit Margin,-0.006,0.042,0.013
Free Cash Flow margin,-0.074,0.0788,0.0799
EBITDA,8637000.0,15797000.0,13102000.0
EBIT,5801000.0,13728000.0,11387000.0
Consolidated Income,-1513000.0,9799000.0,2913000.0
Earnings Before Tax Margin,-0.0096,0.0402,0.0211
Net Profit Margin,-0.0063,0.0421,0.0125
