Date,2019-01-31,2018-01-31,2017-01-31
Revenue,400552000.0,220544000.0,105153000.0
Revenue Growth,0.816199941961695,1.09736289026466,-0.8311
Cost of Revenue,51301000.0,26364000.0,15517000.0
Gross Profit,349251000.0,194180000.0,89636000.0
R&D Expenses,157538000.0,141350000.0,96678000.0
SG&A Expense,345921000.0,196681000.0,141461000.0
Operating Expenses,503459000.0,338031000.0,238139000.0
Operating Income,-154208000.0,-143851000.0,-148503000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-139843000.0,-139292000.0,-146709000.0
Income Tax Expense,840000.0,793000.0,155000.0
Net Income - Non-Controlling int,1781000.0,22000.0,-45000.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-140683000.0,-140085000.0,-146864000.0
Preferred Dividends,0.0,40883000.0,0.0
Net Income Com,-140683000.0,-180968000.0,-146864000.0
EPS,-1.16,-1.47,-1.28
EPS Diluted,-1.16,-1.47,-1.28
Weighted Average Shs Out,505000000.0,505000000.0,505000000.0
Weighted Average Shs Out (Dil),121732000.0,122865000.0,114887000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.8719,0.8805,0.8524
EBITDA Margin,-0.307,-0.567,-1.331
EBIT Margin,-0.3491,-0.6316,-1.3952
Profit Margin,-0.351,-0.821,-1.397
Free Cash Flow margin,-0.243,-0.2617,-1.09
EBITDA,-123027000.0,-124972000.0,-139922000.0
EBIT,-139843000.0,-139292000.0,-146709000.0
Consolidated Income,-138902000.0,-140063000.0,-146909000.0
Earnings Before Tax Margin,-0.3491,-0.6316,-1.3952
Net Profit Margin,-0.3512,-0.6352,-1.3967
