Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,75398000.0,63710000.0,52255000.0,42838000.0,29719000.0,0.0
Stock-based compensation,10147000.0,5398000.0,3835000.0,1752000.0,1042000.0,0.0
Operating Cash Flow,102775000.0,76650000.0,56432000.0,40508000.0,24504000.0,0.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,0.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,0.0,0.0,-747000.0,-191000.0,-98000.0,0.0
Investing Cash flow,-507213000.0,-606900000.0,-361214000.0,-236774000.0,-380581000.0,8997000.0
Issuance (repayment) of debt,-311541000.0,-442818000.0,-179223000.0,-226710000.0,-147241000.0,-0.0
Issuance (buybacks) of shares,375919000.0,324280000.0,182639000.0,175642000.0,221675000.0,-8997000.0
Dividend payments,-53691000.0,-40207000.0,-32852000.0,-26042000.0,-16700000.0,-0.0
Financing Cash Flow,578169000.0,521595000.0,315106000.0,192861000.0,355686000.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,180601000.0,6870000.0,10324000.0,-3405000.0,-391000.0,8997000.0
Free Cash Flow,102775000.0,76650000.0,56432000.0,40508000.0,24504000.0,0.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0
