Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-03-31
Revenue,2497471264.3678,2348859543.8175,2029157894.7368,,0.0
Revenue Growth,0.0632697348555665,0.157553855178021,0.0,0.0,
Cost of Revenue,1746321839.0805,1629291716.6867,1428105263.1579,,0.0
Gross Profit,751149425.2874,719567827.1309,601052631.5789,0.0,291997822.5367
R&D Expenses,0.0,0.0,0.0,,0.0
SG&A Expense,0.0,0.0,0.0,,0.0
Operating Expenses,405402298.8506,383313325.3301,314105263.1579,757575.7576,834730538.9222
Operating Income,345747126.4368,336254501.8007,286947368.4211,-757575.7576,138813282.5259
Interest Expense,64367816.092,89315726.2905,65368421.0526,0.0,-44529123.571
Earnings before Tax,261839080.4598,202280912.3649,80000000.0,,-181277056.2771
Income Tax Expense,65057471.2644,38415366.1465,41684210.5263,,0.0
Net Income - Non-Controlling int,804597.7011,0.0,0.0,,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,,0.0
Net Income,196781609.1954,163865546.2185,38315789.4737,,-181277056.2771
Preferred Dividends,0.0,0.0,0.0,,0.0
Net Income Com,196781609.1954,163865546.2185,38315789.4737,,-181277056.2771
EPS,1.1149,0.9364,0.2105,,-3.6255
EPS Diluted,1.1149,0.8884,0.2105,,-3.6255
Weighted Average Shs Out,189990282.7586,218593783.9136,187836736.8421,,178000000.0
Weighted Average Shs Out (Dil),189990282.7586,218593783.9136,187836736.8421,,
Dividend per Share,0.0,0.0,0.0,,0.0
Gross Margin,0.3008,0.3063,0.2962,,0.0
EBITDA Margin,0.1506,0.1489,0.0758,,
EBIT Margin,0.1306,0.1241,0.0716,,0.0
Profit Margin,0.0908,0.084,0.02,,
Free Cash Flow margin,0.1318,0.0796,0.1266,,0.0
EBITDA,326206896.5517,291596638.6555,145368421.0526,,-181277056.2771
EBIT,326206896.5517,291596638.6555,145368421.0526,-181277056.2771,138813282.5259
Consolidated Income,195977011.4943,163865546.2185,38315789.4737,,-181277056.2771
Earnings Before Tax Margin,0.1048,0.0861,0.0394,,0.0
Net Profit Margin,0.0788,0.0698,0.0189,,0.0
