Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,74255000.0,169246070.133,185178257.7394,166082729.9338
Short-term investments,23054000.0,0.0,0.0,23108920.0431
Cash and short-term investments,97309000.0,169246070.133,185178257.7394,189191649.9769
Receivables,20923000.0,34992896.0097,14190064.7948,23843783.7005
Inventories,258000.0,0.0,0.0,0.0
Total current assets,146852000.0,225592200.7255,208906839.4528,204424279.772
Property Plant & Equipment Net,94087000.0,78550634.8247,62971490.2808,19698659.6826
Goodwill and Intangible Assets,9195818.4303,508615.4776,484521.2383,0.0
Long-term investments,13860000.0,15405078.5973,6012958.9633,3697427.2069
Tax assets,0.0,0.0,0.0,
Total non-current assets,119426692.8658,91310871.1303,50373286.0884,
Total assets,295289000.0,345018893.5913,300217710.5832,254797565.8604
Payables,2695000.0,1715689.2382,659611.2311,815282.6991
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,158409000.0,94336608.2225,69078329.7336,47133569.5578
Long-term debt,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,
Deferred revenue,45671553.8089,38309719.2225,25346479.7412,
Tax Liabilities,19040356.711,13137508.9993,8672469.5733,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,654322.8537,1014110.8711,1437837.0051,
Total liabilities,159224000.0,94990931.0762,70092440.6048,48571406.5629
Other comprehensive income,8180471.584,8380705.5436,4657525.805,
Retained earnings (deficit),17613000.0,114856862.1524,91889560.8351,69379910.6455
Total shareholders equity,136204000.0,250027962.5151,230125269.9784,206226159.2975
Investments,0.0,15405078.5973,6012958.9633,26806347.25
Net Debt,-97312518.3925,,,
Other Assets,28362000.0,25131033.8573,,
Other Liabilities,155714000.0,92620918.9843,68418718.5025,46318286.8587
