Date,2017-10-01,2017-09,2016-10-02,2016-09,2015-09-27,2015-09,2014-09-28,2014-09,2013-09-29,2013-09,2012-09-30,2011-10-02,2010-10-03
Revenue,1811800000.0,1812000000.0,1655000000.0,1655000000.0,1245600000.0,1246000000.0,1138263000.0,1138000000.0,975944000.0,976000000.0,1012495000.0,835854000.0,518268000.0
Revenue Growth,-0.00011037527593819,0.0948640483383686,0,0.328676942838793,-0.000321027287319422,0.0946503576062826,0.000231107205623902,0.166050511094899,-0.0000573770491803279,-0.03604462244258,0.211329969109438,0.61278334761166,0.0
Cost of Revenue,654300000.0,654000000.0,717900000.0,718000000.0,561300000.0,561000000.0,526760000.0,527000000.0,418756000.0,419000000.0,459872000.0,394683000.0,270057000.0
Gross Profit,1157500000.0,1158000000.0,937100000.0,937000000.0,684300000.0,684000000.0,611503000.0,612000000.0,557188000.0,557000000.0,552623000.0,441171000.0,248211000.0
R&D Expenses,341600000.0,342000000.0,309100000.0,309000000.0,200300000.0,200000000.0,192013000.0,192000000.0,170573000.0,171000000.0,168516000.0,114155000.0,55395000.0
SG&A Expense,330700000.0,331000000.0,352400000.0,352000000.0,249500000.0,250000000.0,240946000.0,241000000.0,202468000.0,202000000.0,212338000.0,187529000.0,114663000.0
Operating Expenses,887200000.0,864000000.0,883400000.0,823000000.0,561700000.0,546000000.0,557272000.0,526000000.0,467761000.0,458000000.0,494276000.0,386190000.0,192330000.0
Operating Income,270300000.0,294000000.0,53700000.0,114000000.0,122600000.0,138000000.0,54231000.0,86000000.0,89427000.0,99000000.0,58347000.0,54981000.0,55881000.0
Interest Expense,0.0,,0.0,,0.0,,0.0,,30442000.0,,39861000.0,16654000.0,756000.0
Earnings before Tax,136100000.0,136000000.0,-25400000.0,-25000000.0,96900000.0,97000000.0,-62702000.0,24000000.0,-38709000.0,56000000.0,-88964000.0,-40359000.0,55031000.0
Income Tax Expense,-40200000.0,-40000000.0,7200000.0,7000000.0,12300000.0,12000000.0,793000.0,1000000.0,12389000.0,12000000.0,14950000.0,-32398000.0,-4007000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,176300000.0,176000000.0,-32600000.0,-33000000.0,84600000.0,85000000.0,23123000.0,23000000.0,43674000.0,44000000.0,-29675000.0,54447000.0,59038000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,176300000.0,176000000.0,-32600000.0,-33000000.0,84600000.0,85000000.0,23123000.0,23000000.0,43674000.0,44000000.0,-29675000.0,54447000.0,59038000.0
EPS,1.54,1.54,-0.31,-0.31,0.9,0.90,0.25,0.25,0.49,0.49,-0.35,0.65,0.73
EPS Diluted,1.51,1.51,-0.31,-0.31,0.88,0.88,0.24,0.24,0.48,0.48,-0.35,0.63,0.72
Weighted Average Shs Out,114900000.0,115000000.0,107000000.0,107000000.0,94200000.0,94000000.0,92891000.0,93000000.0,89508000.0,90000000.0,85837000.0,83916000.0,80797000.0
Weighted Average Shs Out (Dil),117100000.0,117000000.0,107000000.0,107000000.0,95900000.0,96000000.0,94511000.0,95000000.0,91328000.0,91000000.0,85837000.0,85747000.0,81541000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Gross Margin,0.638867424661,0.63907284768212,0.566223564955,0.56616314199396,0.549373795761,0.54895666131621,0.537224701146,0.5377855887522,0.570922102088,0.57069672131148,0.545803189152,0.527808684292,0.478924031582
EBITDA Margin,0.28921514516,0.29470198675497,0.177703927492,0.19456193353474,0.20624598587,0.21749598715891,0.158814790606,0.18541300527241,0.209019165034,0.21823770491803,0.1941856503,0.175225577673,0.183914499834
EBIT Margin,0.149188652169,0.075055187637969,0.0324471299094,-0.01570996978852,0.0984264611432,0.07784911717496,0.0476436465035,0.021089630931459,0.0916312821227,0.057377049180328,0.0576269512442,0.0657782339978,0.107822593716
Profit Margin,0.0973065459764,0.097130242825607,-0.0196978851964,-0.019939577039275,0.0679190751445,0.068218298555377,0.02031428589,0.020210896309315,0.0447505184724,0.045081967213115,-0.0293087867101,0.0651393664444,0.113914036753
Free Cash Flow margin,0.231813665968,,0.136435045317,,0.18079640334,,0.146963399496,,0.130827178609,,0.120636645119,0.135679197563,0.176331550472
EBITDA,524000000.0,534000000.0,294100000.0,322000000.0,256900000.0,271000000.0,180773000.0,211000000.0,203991000.0,213000000.0,196612000.0,146463000.0,95317000.0
EBIT,270300000.0,136000000,53700000.0,-26000000,122600000.0,97000000,54231000.0,24000000,89427000.0,56000000,58347000.0,54981000.0,55881000.0
Consolidated Income,176300000.0,176000000.0,-32600000.0,-33000000.0,84600000.0,85000000.0,23123000.0,23000000.0,43674000.0,44000000.0,-29675000.0,54447000.0,59038000.0
Earnings Before Tax Margin,0.0751186665195,0.075055187637969,-0.0153474320242,-0.015105740181269,0.0777938342967,0.07784911717496,-0.0550856875784,0.021089630931459,-0.0396631364095,0.057377049180328,-0.0878661129191,-0.0482847482934,0.10618251561
Net Profit Margin,0.0973065459764,0.097130242825607,-0.0196978851964,-0.019939577039275,0.0679190751445,0.068218298555377,0.02031428589,0.020210896309315,0.0447505184724,0.045081967213115,-0.0293087867101,0.0651393664444,0.113914036753
