Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,10876000.0,10518000.0,8531000.0,1865000.0,3000.0,982000.0,15606000.0,28856000.0,29328000.0,26812000.0
Stock-based compensation,1295000.0,730000.0,624000.0,178000.0,0.0,15000.0,15000.0,14000.0,0.0,0.0
Operating Cash Flow,5723000.0,2782000.0,-15339000.0,-4737000.0,-14858000.0,1030000.0,2418000.0,26439000.0,31537000.0,43208000.0
Capital Expenditure,-8827000.0,-32992000.0,-40779000.0,-201684000.0,105895000.0,3998000.0,58933000.0,0.0,-28000.0,-21000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,-3005000.0,-3531000.0,0.0,17913000.0,36374000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10000000.0,0.0
Investing Cash flow,-8827000.0,-32992000.0,-40779000.0,-201684000.0,105895000.0,993000.0,55402000.0,0.0,7885000.0,36353000.0
Issuance (repayment) of debt,-491000.0,22704000.0,46066000.0,193082000.0,-94443000.0,-5246000.0,-98816000.0,-53145000.0,-67941000.0,-54878000.0
Issuance (buybacks) of shares,0.0,2637000.0,22606000.0,13820000.0,3204000.0,0.0,10000000.0,0.0,28526000.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-491000.0,25341000.0,68672000.0,206902000.0,-91239000.0,-3246000.0,-71256000.0,-62492000.0,-49242000.0,-43497000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-3595000.0,-4869000.0,12554000.0,481000.0,-202000.0,-1223000.0,-13436000.0,-36053000.0,-9820000.0,36064000.0
Free Cash Flow,-3104000.0,-30210000.0,-56118000.0,-206421000.0,91037000.0,5028000.0,61351000.0,26439000.0,31509000.0,43187000.0
Net Cash/Marketcap,-149.4524,-0.7985,-0.7985,-0.7985,-0.7985,-0.7985,-0.7985,-0.7985,-0.7985,-0.7985
