Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,712126288.6598,20165206.8861,24560503.6855,2000000.0
Short-term investments,2088834793.8144,1127288432.4977,567184582.3096,0.0
Cash and short-term investments,2800961082.4742,1147453639.3838,591745085.9951,2000000.0
Receivables,5192783.5052,46112654.7871,93766584.7666,301000000.0
Inventories,22822422.6804,18607369.3748,6456695.3317,10000000.0
Total current assets,2845897164.9485,1216536695.8623,697405405.4054,313000000.0
Property Plant & Equipment Net,17294845.3608,3288734.5213,1399877.1499,969000000000.0
Goodwill and Intangible Assets,78766494.8454,47981878.5865,26445945.9459,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,16920876.2887,15542434.3099,7987714.9877,
Total non-current assets,96700257.732,62761703.4129,30605343.9803,
Total assets,2942597422.6804,1279298399.2751,728010749.3857,327000000.0
Payables,1172613917.5258,976012080.9423,447556203.9312,9000000.0
Short-term debt,0.0,0.0,63023341.5233,0.0
Total current liabilities,1214117268.0412,1002406221.6853,527998464.3735,210000000.0
Long-term debt,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,63023341.5233,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,54695360.8247,28653881.0027,9609643.7346,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,34052835.0515,14013591.0601,7487100.7371,
Total liabilities,1248170103.0928,1016419812.7454,535485565.1106,210000000.0
Other comprehensive income,0.0,0.0,0.0,
Retained earnings (deficit),234347164.9485,94245545.1525,29486486.4865,5000000.0
Total shareholders equity,1688291237.1134,261822712.1715,192525184.2752,116000000.0
Investments,2088834793.8144,1127288432.4977,567184582.3096,47974.952
Net Debt,-712126288.6598,,,
Other Assets,16023711.3402,,,
Other Liabilities,41503350.5154,26394140.743,17418918.919,201000000.0
