Date,2019-10-31,2018-10-31,2017-10-31,2016-10-31,2015-10-31,2010-10-31
Revenue,25056934.0,18019429.0,18025173.0,21118319.0,19234396.0,11509933.0
Revenue Growth,0.390550943650878,-0.000318665457468841,-0.146467434268798,0.0979455242576892,0.671112768423587,0.0
Cost of Revenue,8627615.0,5357067.0,6057448.0,8465322.0,8893869.0,6175633.0
Gross Profit,16429319.0,12662362.0,11967725.0,12652997.0,10340527.0,5334300.0
R&D Expenses,2801331.0,2571714.0,1380381.0,1013125.0,998270.0,1762035.0
SG&A Expense,7374551.0,6779881.0,6769327.0,6101227.0,7482738.0,6382598.0
Operating Expenses,10175882.0,9351595.0,8149708.0,7114352.0,8481008.0,8144633.0
Operating Income,6253437.0,3310767.0,3818017.0,5538645.0,1859519.0,-2810333.0
Interest Expense,0.0,0.0,-597011.0,856432.0,1044906.0,-2005836.0
Earnings before Tax,6232553.0,3102899.0,3342284.0,4854303.0,1170390.0,-1778316.0
Income Tax Expense,-1007354.0,1885632.0,-2621.0,-76245.0,100098.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,5225199.0,4988531.0,3339663.0,4930548.0,1070292.0,-1778316.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,5225199.0,4988531.0,3339663.0,4930548.0,1070292.0,-1778316.0
EPS,0.49,0.49,0.37,0.6,0.16,-0.04
EPS Diluted,0.49,0.49,0.36,0.58,0.16,-0.04
Weighted Average Shs Out,10680007.0,10093538.0,9111356.0,9102192.0,6716000.0,49247694.0
Weighted Average Shs Out (Dil),10680007.0,10093538.0,9311356.0,8282988.0,6708535.0,49247694.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.655679541639,0.70270606244,0.663945083911,0.5991,0.5376,0.463451872396
EBITDA Margin,0.28284434161,0.225821528529,0.264721065368,0.309,0.139,-0.109917581623
EBIT Margin,0.249569121266,0.183733180447,0.211815831116,0.2704,0.1152,-0.244165886978
Profit Margin,0.208533055161,0.276841791158,0.185277722439,0.233,0.056,-0.154502723865
Free Cash Flow margin,0.164755272932,0.0995312892545,0.126425471756,0.1786,0.0616,-0.0222777143881
EBITDA,7087212.0,4069175.0,4771643.0,6520112.0,2664992.0,-1265144.0
EBIT,6253437.0,3310767.0,3818017.0,5710735.0,2215296.0,-2810333.0
Consolidated Income,5225199.0,4988531.0,3339663.0,4930548.0,1070292.0,-1778316.0
Earnings Before Tax Margin,0.248735659359,0.172197409807,0.185423130197,0.2299,0.0608,-0.154502723865
Net Profit Margin,0.208533055161,0.276841791158,0.185277722439,0.2335,0.0556,-0.154502723865
