Date,2018-12-31,2017-12-31,2016-12-31
Revenue,716522575.9768,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,753552387.8437,0.0,0.0
Gross Profit,-37029811.8669,0.0,0.0
R&D Expenses,578573371.9247,393423367.5937,210993952.4838
SG&A Expense,773052098.4081,355306378.4764,163741828.6537
Operating Expenses,1351625470.3329,748729746.0701,374735781.1375
Operating Income,-1388655282.1997,-748729746.0701,-374735781.1375
Interest Expense,17893342.9812,2733373.6397,7919.3665
Earnings before Tax,-1385706222.8654,-752241233.3736,-364579121.6703
Income Tax Expense,3190159.1896,1194981.8622,621166.3067
Net Income - Non-Controlling int,-6035455.8611,-5507859.734,-5318646.5083
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-1388896382.055,-753436215.2358,-365200287.977
Preferred Dividends,3974120984.081,779000906.8924,282572498.2001
Net Income Com,-3375956874.0955,-1142936668.682,-506486537.077
EPS,-10.1635,-52.4244,-30.3326
EPS Diluted,-10.1635,-52.4244,-30.3326
Weighted Average Shs Out,148481916.932,745000000.0,745000000.0
Weighted Average Shs Out (Dil),48068482.055,3295272.8235,2404251.5479
Dividend per Share,0.0,0.0,0.0
Gross Margin,-0.0517,0.0,0.0
EBITDA Margin,-0.2624,,
EBIT Margin,-1.909,0.0,0.0
Profit Margin,-0.6819,,
Free Cash Flow margin,-2.132,0.0,0.0
EBITDA,-1299184370.4776,-724136336.1548,-357935205.1836
EBIT,-1367812879.8842,-749507859.734,-364571202.3038
Consolidated Income,-1394931837.9161,-758944074.9698,-370518934.4852
Earnings Before Tax Margin,-1.9339,0.0,0.0
Net Profit Margin,-1.9384,0.0,0.0
