Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,1133600000.0,972400000.0,908300000.0,958300000.0,1035500000.0,980000000.0,939000000.0
Revenue Growth,0.165775401069519,0.0705713971154905,-0.0521757278514035,-0.074553355866731,0.0566326530612245,0.0436634717784878,
Cost of Revenue,716800000.0,643400000.0,633900000.0,682900000.0,717000000.0,685000000.0,642000000.0
Gross Profit,416800000.0,329000000.0,274400000.0,275400000.0,318500000.0,295000000.0,297000000.0
R&D Expenses,21500000.0,19800000.0,7600000.0,17400000.0,0.0,0.0,0.0
SG&A Expense,132400000.0,106400000.0,114000000.0,92700000.0,107700000.0,103000000.0,95000000.0
Operating Expenses,153900000.0,126200000.0,121600000.0,119800000.0,102500000.0,103000000.0,95000000.0
Operating Income,221800000.0,174800000.0,87000000.0,155600000.0,216000000.0,192000000.0,202000000.0
Interest Expense,33200000.0,18100000.0,19300000.0,20100000.0,16400000.0,13000000.0,12000000.0
Earnings before Tax,221800000.0,174800000.0,87000000.0,131900000.0,198500000.0,185000000.0,186000000.0
Income Tax Expense,40000000.0,29600000.0,42600000.0,52200000.0,69500000.0,66000000.0,67000000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,4600000.0,3600000.0,-1000000.0,3000000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,169100000.0,126500000.0,35200000.0,79700000.0,129000000.0,119000000.0,119000000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,169100000.0,126500000.0,35200000.0,79700000.0,129000000.0,119000000.0,119000000.0
EPS,4.02,3.0,0.83,1.89,3.06,,
EPS Diluted,3.97,2.97,0.83,1.89,3.06,,
Weighted Average Shs Out,42037000.0,42130000.0,42108000.0,42101604.0,,,
Weighted Average Shs Out (Dil),42601000.0,42529000.0,42271000.0,42101604.0,,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.367678193366,0.338338132456,0.302102829462,0.2874,0.3076,0.301,0.3163
EBITDA Margin,0.245942131263,0.221308103661,0.138500495431,0.195,0.239,0.236,0.245
EBIT Margin,0.195659844742,0.179761415056,0.0957833314984,0.1586,0.2075,0.202,0.2109
Profit Margin,0.149170783345,0.130090497738,0.0387537157327,0.083,0.125,0.121,0.127
Free Cash Flow margin,0.139467184192,0.125154257507,0.078388197732,-0.0299,0.0354,0.0755,0.0916
EBITDA,278800000.0,215200000.0,125800000.0,186600000.0,247200000.0,231000000.0,230000000.0
EBIT,221800000.0,174800000.0,87000000.0,152000000.0,214900000.0,198000000.0,198000000.0
Consolidated Income,169100000.0,126500000.0,35200000.0,84300000.0,132600000.0,118000000.0,122000000.0
Earnings Before Tax Margin,0.195659844742,0.179761415056,0.0957833314984,0.1376,0.1917,0.1888,0.1981
Net Profit Margin,0.149170783345,0.130090497738,0.0387537157327,0.0832,0.1246,0.1214,0.1267
