Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-30,2010-12-31,2009-12-31
Depreciation & Amortization,116540000.0,114699000.0,123212000.0,140773000.0,152544000.0,150687000.0,142799000.0,113324000.0,99887000.0,104411000.0
Stock-based compensation,33577000.0,34097000.0,30750000.0,30451000.0,40307000.0,36612000.0,39920000.0,32337000.0,30580000.0,23305000.0
Operating Cash Flow,476881000.0,626495000.0,445799000.0,412841000.0,492062000.0,267275000.0,404532000.0,273764000.0,566800000.0,121865000.0
Capital Expenditure,114379000.0,105375000.0,85272000.0,89878000.0,168982000.0,106731000.0,119080000.0,86097000.0,76044000.0,-41306000.0
Acquisitions and disposals,-169474000.0,-0.0,-0.0,-282741000.0,-19419000.0,-14999000.0,-0.0,-537489000.0,-0.0,-3741000.0
Investment purchases and sales,446961000.0,501377000.0,96901000.0,60315000.0,570358000.0,516499000.0,171054000.0,-31175000.0,0.0,-49333000.0
Investing Cash flow,923010000.0,-262801000.0,-640462000.0,-113722000.0,-332873000.0,-281827000.0,-603940000.0,-81457000.0,-627660000.0,-93930000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-190000000.0,-190972000.0,-2534000.0,-2532000.0,-2518000.0,-2305000.0,49345000.0
Issuance (buybacks) of shares,-823478000.0,-200304000.0,-146331000.0,-299949000.0,-294256000.0,-341638000.0,-338920000.0,-31175000.0,-397737000.0,15703000.0
Dividend payments,-67322000.0,-55447000.0,-48619000.0,-50713000.0,-37425000.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,-903421000.0,-245189000.0,237842000.0,-328670000.0,-206571000.0,17270000.0,-35408000.0,-16308000.0,42374000.0,66097000.0
Effect of forex changes on cash,439000.0,3454000.0,0.0,0.0,0.0,0.0,0.0,0.0,-514000.0,0.0
Net cash flow / Change in cash,496909000.0,121959000.0,43179000.0,-29551000.0,-47382000.0,2718000.0,-234816000.0,175999000.0,-19000000.0,94032000.0
Free Cash Flow,362502000.0,521120000.0,360527000.0,322963000.0,323080000.0,160544000.0,285452000.0,187667000.0,490756000.0,80559000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708
