Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,61031000.0,13426000.0,3735000.0
Short-term investments,0.0,,
Cash and short-term investments,61031000.0,13426000.0,3735000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,62628000.0,13746000.0,3884000.0
Property Plant & Equipment Net,355000.0,302000.0,182000.0
Goodwill and Intangible Assets,0.0,,
Long-term investments,0.0,,
Tax assets,0.0,,
Total non-current assets,398000.0,,
Total assets,63026000.0,14099000.0,4117000.0
Payables,1806000.0,430000.0,433000.0
Short-term debt,0.0,,
Total current liabilities,4577000.0,17595000.0,844000.0
Long-term debt,7500000.0,4281000.0,880000.0
Total debt,7500000.0,,
Deferred revenue,0.0,,
Tax Liabilities,1809000.0,,
Deposit Liabilities,0.0,,
Total non-current liabilities,7522000.0,,
Total liabilities,12099000.0,21881000.0,1732000.0
Other comprehensive income,173813000,,
Retained earnings (deficit),-122911000.0,-99065000.0,-88818000.0
Total shareholders equity,50927000.0,-97558000.0,-87182000.0
Investments,0.0,,
Net Debt,-53531000.0,,
Other Assets,0.0,,
Other Liabilities,0.0,,
