Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,1683000.0,11758000.0,51505000.0,88003000.0,1514000.0
Short-term investments,1124000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,2807000.0,11758000.0,51505000.0,88003000.0,1514000.0
Receivables,0.0,8000000.0,0.0,69000.0,800000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,3473000.0,20362000.0,52117000.0,89186000.0,1611000.0
Property Plant & Equipment Net,70000.0,283000.0,444000.0,624000.0,3778000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,2480000.0,2480000.0,0.0,0.0,6652000.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,5086000.0,7555000.0,2378000.0,2346000.0,11340000.0
Total assets,8559000.0,27917000.0,54495000.0,91532000.0,12951000.0
Payables,7702000.0,13901000.0,11413000.0,6627000.0,4831000.0
Short-term debt,9383000.0,4271000.0,433000.0,0.0,155000.0
Total current liabilities,18837000.0,26929000.0,11434000.0,7726000.0,6864000.0
Long-term debt,6330000.0,15316000.0,11058000.0,0.0,36014000.0
Total debt,15713000.0,19587000.0,11491000.0,0.0,36169000.0
Deferred revenue,1752000.0,8757000.0,21000.0,219000.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,8724000.0,20103000.0,11058000.0,245000.0,66807000.0
Total liabilities,91412000.0,178964000.0,145440000.0,169502000.0,73671000.0
Other comprehensive income,150827000,127914000,124444000,117923000,0.0
Retained earnings (deficit),-233883000.0,-279058000.0,-215486000.0,-195985000.0,0.0
Total shareholders equity,-82853000.0,-151047000.0,-90945000.0,-77970000.0,-498806000.0
Investments,3604000.0,2480000.0,0.0,0.0,6652000.0
Net Debt,14030000.0,7829000.0,-40014000.0,-88003000.0,34655000.0
Other Assets,0.0,0.0,0.0,0.0,-703000.0
Other Liabilities,63851000.0,131932000.0,122948000.0,161531000.0,1878000.0
