Date,2018-12-31,2017-12-31,2016-12-31
Revenue,6589951.0,1724657.0,0.0
Revenue Growth,2.8210212233505,0.0,
Cost of Revenue,3585293.0,959397.0,
Gross Profit,3004658.0,765260.0,0.0
R&D Expenses,0.0,0.0,
SG&A Expense,1044330.0,307241.0,
Operating Expenses,4069571.0,1050387.0,
Operating Income,-1064913.0,-285127.0,-46000.0
Interest Expense,1917183.0,766857.0,
Earnings before Tax,-2690172.0,-847919.0,-46000.0
Income Tax Expense,53151.0,0.0,0.0
Net Income - Non-Controlling int,-247830.0,-120629.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,-2743323.0,-847919.0,
Preferred Dividends,0.0,0.0,
Net Income Com,-2743323.0,-847919.0,
EPS,-1.39,-1.28,-0.02
EPS Diluted,-1.39,-1.28,-0.02
Weighted Average Shs Out,2556582.0,2447000.0,2447000.0
Weighted Average Shs Out (Dil),1967980.0,661363.0,
Dividend per Share,0.175,0.0,
Gross Margin,0.4559,0.4437,0.0
EBITDA Margin,0.193,0.384,
EBIT Margin,-0.1173,-0.047,
Profit Margin,-0.416,-0.492,
Free Cash Flow margin,-0.2181,-0.146,
EBITDA,1270334.0,662084.0,
EBIT,-772989.0,-81062.0,
Consolidated Income,-2991153.0,-968548.0,
Earnings Before Tax Margin,-0.4082,-0.4916,0.0
Net Profit Margin,-0.4163,-0.4916,
