Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,394946.8085,2648329.4931,178348.9097,1589097.4544,167259.7865
Short-term investments,141223.4043,0.0,0.0,0.0,0.0
Cash and short-term investments,536170.2128,2648329.4931,178348.9097,1589097.4544,167259.7865
Receivables,107446.8085,80069.1244,30373.8318,71740.8074,25927.8088
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,646276.5957,2735311.0599,208722.7414,1660838.2618,193187.5953
Property Plant & Equipment Net,560372.3404,14400.9217,2855.6594,10799.6914,17793.5943
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,47534.3162
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,566489.3617,19873.2719,114485.9813,10799.6914,65327.9105
Total assets,1212765.9574,2755184.3318,323208.7227,1671637.9532,258515.5058
Payables,654787.234,338997.6959,174454.8287,512728.2078,334011.1845
Short-term debt,280851.0638,0.0,0.0,0.0,0.0
Total current liabilities,1192287.234,338997.6959,174454.8287,512728.2078,334011.1845
Long-term debt,0.0,0.0,0.0,0.0,0.0
Total debt,280851.0638,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,0.0,39654.2959
Total liabilities,1192287.234,338997.6959,174454.8287,512728.2078,373665.4804
Other comprehensive income,132180.8511,225230.4147,83333.3333,5142.7102,2541.942
Retained earnings (deficit),-12476595.7447,-11056739.6313,-8345015.5763,-29176652.0957,-26332231.8251
Total shareholders equity,49202.1277,2416186.6359,148753.8941,1314991.0003,-36349.7712
Investments,141223.4043,0.0,0.0,0.0,47534.3162
Net Debt,-114095.7447,-2648329.4931,,,
Other Assets,3864.9931,7227.6067,,,
Other Liabilities,256648.9362,0.0,0.0,0.0,0.0
