Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,5050000.0,4315312.5944,1768120.3931,790020.2634
Stock-based compensation,15540463.9175,570824.5243,627457.0025,790273.5562
Operating Cash Flow,30609020.6186,23957414.6783,17285626.5356,8258611.9554
Capital Expenditure,-1766494.8454,-1604953.1863,-488636.3636,-1151975.6839
Acquisitions and disposals,-4318556.701,-14571730.595,-12271805.8968,-4979483.2827
Investment purchases and sales,-187616237.1134,-5243430.9876,7032248.1572,-2925025.3293
Investing Cash flow,-201279381.4433,-23337058.2905,-7653869.7789,-9275329.2806
Issuance (repayment) of debt,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,231513659.7938,26018725.4606,0.0,2543819.6555
Dividend payments,-21907216.4948,-22667774.0864,-4142199.0172,-1321428.5714
Financing Cash Flow,189366494.8454,3350951.3742,-3882371.0074,1222391.0841
Effect of forex changes on cash,-8875000.0,0.0,0.0,0.0
Net cash flow / Change in cash,2955412.3711,-1064331.0178,1338452.0885,-1879939.2097
Free Cash Flow,28842525.7732,22352461.492,16796990.172,7106636.2715
Net Cash/Marketcap,,,,
