Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30
Depreciation & Amortization,2455000.0,3111000.0,2429000.0,1265000.0,752000.0
Stock-based compensation,2140000.0,0.0,0.0,0.0,0.0
Operating Cash Flow,12987000.0,14611000.0,7835000.0,5945000.0,1642000.0
Capital Expenditure,1116000.0,753000.0,3469000.0,-3902000.0,-549000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,0.0,-20649000.0
Investment purchases and sales,-4284000.0,0.0,0.0,-87225000.0,17145000.0
Investing Cash flow,-155906000.0,-58412000.0,-148468000.0,-101372000.0,-3870000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,6081000.0,-22050000.0
Issuance (buybacks) of shares,-18305000.0,-17000.0,160072000.0,0.0,0.0
Dividend payments,-2183000.0,-504000.0,-0.0,0.0,0.0
Financing Cash Flow,140803000.0,45460000.0,159541000.0,59244000.0,-25261000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-2116000.0,1659000.0,0.0,-36183000.0,-27489000.0
Free Cash Flow,11871000.0,13858000.0,4366000.0,2043000.0,1093000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0938,0.0938
