Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,37403000.0,70622000.0,58656000.0,32786000.0,18942000.0
Short-term investments,0.0,25940000.0,25485000.0,4125000.0,0.0
Cash and short-term investments,37403000.0,96562000.0,84141000.0,36911000.0,18942000.0
Receivables,0.0,63000.0,215000.0,824000.0,674000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,42076000.0,98680000.0,86816000.0,38913000.0,19112000.0
Property Plant & Equipment Net,2127000.0,2091000.0,2047000.0,2029000.0,1983000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,2406000.0,2420000.0,2485000.0,3911000.0,3116000.0
Total assets,44482000.0,101100000.0,89301000.0,42824000.0,22228000.0
Payables,1100000.0,1606000.0,3882000.0,2179000.0,351000.0
Short-term debt,21385000.0,0.0,4067000.0,0.0,2578000.0
Total current liabilities,35144000.0,10973000.0,13706000.0,7290000.0,9231000.0
Long-term debt,0.0,21042000.0,7977000.0,11855000.0,4824000.0
Total debt,21385000.0,21042000.0,12044000.0,11855000.0,7402000.0
Deferred revenue,959000.0,787000.0,1836000.0,3608000.0,4382000.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,14756000.0,38270000.0,22141000.0,14545000.0,6719000.0
Total liabilities,49900000.0,49286000.0,34344000.0,21835000.0,15950000.0
Other comprehensive income,279539000,273128000,211074000,-4986000.0,-3876000.0
Retained earnings (deficit),-280403000.0,-216897000.0,-151600000.0,-111508000.0,-83880000.0
Total shareholders equity,-5418000.0,51814000.0,54957000.0,-116493000.0,-87755000.0
Investments,0.0,25940000.0,25485000.0,4125000.0,0.0
Net Debt,-16018000.0,-49580000.0,-46612000.0,-25056000.0,-11540000.0
Other Assets,0.0,0.0,0.0,1178000.0,-504000.0
Other Liabilities,0.0,43000.0,0.0,5111000.0,6302000.0
