Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2015-01-31
Revenue,260366000.0,186780000.0,133775000.0,83678000.0,50845000.0
Revenue Growth,0.393971517293072,0.396225004672024,0.59868782714692,0.645746877765759,
Cost of Revenue,83454000.0,59906000.0,46269000.0,31911000.0,18724000.0
Gross Profit,176912000.0,126874000.0,87506000.0,51767000.0,32121000.0
R&D Expenses,61608000.0,44536000.0,30262000.0,22767000.0,11887000.0
SG&A Expense,162664000.0,127300000.0,92668000.0,74253000.0,46870000.0
Operating Expenses,224272000.0,171836000.0,122930000.0,97020000.0,58757000.0
Operating Income,-47360000.0,-44962000.0,-35424000.0,-45253000.0,-26636000.0
Interest Expense,12518000.0,0.0,0.0,0.0,0.0
Earnings before Tax,-56061000.0,-42157000.0,-36759000.0,-45821000.0,-27199000.0
Income Tax Expense,-537000.0,1648000.0,848000.0,335000.0,101000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-55524000.0,-43805000.0,-37607000.0,-46156000.0,-27300000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,-55524000.0,-43805000.0,-37607000.0,-46156000.0,-27300000.0
EPS,-0.96,-0.83,-1.88,-9.81,-9.1
EPS Diluted,-0.96,-0.83,-1.88,-9.81,-9.1
Weighted Average Shs Out,57716000.0,52999000.0,19988000.0,48111000.0,
Weighted Average Shs Out (Dil),57716000.0,52999000.0,19988000.0,4704000.0,2999000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.679474278516,0.679269729093,0.654128200336,0.6186,0.6317
EBITDA Margin,-0.0687532166258,-0.176357211693,-0.200672771445,-0.515,-0.508
EBIT Margin,-0.181897790034,-0.240721704679,-0.264802840591,-0.5476,-0.5349
Profit Margin,-0.21325365063,-0.234527251312,-0.281121285741,-0.552,-0.537
Free Cash Flow margin,0.114869068926,0.0818181818182,-0.1902149131,-0.31,-0.2812
EBITDA,-17901000.0,-32940000.0,-26845000.0,-43063000.0,-25822000.0
EBIT,-47360000.0,-44962000.0,-35424000.0,-45821000.0,-27199000.0
Consolidated Income,-55524000.0,-43805000.0,-37607000.0,-46156000.0,-27300000.0
Earnings Before Tax Margin,-0.215316131907,-0.225704036835,-0.274782283685,-0.5476,-0.5349
Net Profit Margin,-0.21325365063,-0.234527251312,-0.281121285741,-0.5516,-0.5369
