Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2015-01-31
Cash and cash equivalents,141250000.0,412903000.0,201721000.0,92348000.0,41974000.0
Short-term investments,180169000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,321419000.0,412903000.0,201721000.0,92348000.0,41974000.0
Receivables,95274000.0,61366000.0,47614000.0,27979000.0,19612000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,434360000.0,488977000.0,261576000.0,128013000.0,65051000.0
Property Plant & Equipment Net,10549000.0,5186000.0,4642000.0,3775000.0,2064000.0
Goodwill and Intangible Assets,265485000.0,64430000.0,12154000.0,2974000.0,237000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,15299000.0,16917000.0,1270000.0,0.0,0.0
Total non-current assets,305704000.0,83473000.0,22288000.0,11913000.0,4555000.0
Total assets,740064000.0,572450000.0,283864000.0,139926000.0,69606000.0
Payables,5485000.0,1342000.0,1175000.0,1096000.0,770000.0
Short-term debt,174615000.0,0.0,0.0,0.0,0.0
Total current liabilities,401859000.0,153699000.0,108537000.0,79412000.0,51773000.0
Long-term debt,174615000.0,163010000.0,0.0,0.0,0.0
Total debt,349230000.0,163010000.0,0.0,0.0,0.0
Deferred revenue,179967000.0,125714000.0,89872000.0,64926000.0,40739000.0
Tax Liabilities,2231000.0,12663000.0,5441000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,202159000.0,194504000.0,2507000.0,1803000.0,1958000.0
Total liabilities,426783000.0,331905000.0,109972000.0,81215000.0,53731000.0
Other comprehensive income,567797000,445318000,334363000,0.0,0.0
Retained earnings (deficit),-254857000.0,-204481000.0,-160476000.0,-122869000.0,-76713000.0
Total shareholders equity,313281000.0,240545000.0,173892000.0,-106239000.0,-72569000.0
Investments,180169000.0,0.0,0.0,0.0,0.0
Net Debt,207980000.0,-249893000.0,-201721000.0,-92348000.0,-41974000.0
Other Assets,0.0,0.0,0.0,7686000.0,3465000.0
Other Liabilities,0.0,0.0,0.0,78316000.0,51003000.0
