Date,2018-12-31,2018-06,2017-12-31,2017-06,2016-12-31,2016-06,2015-12-31,2015-06,2014-12-31,2014-06,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,12875664000.0,275000000.0,12515769000.0,234000000.0,11521511000.0,187000000.0,10418178000.0,208000000.0,10904194000.0,209000000.0,10318353000.0,9840911000.0,8829538000.0,8261730000.0
Revenue Growth,45.8205963636364,-0.978027718472592,52.4861923076923,-0.979690163902981,60.6123582887701,-0.982050604241932,49.0873942307692,-0.980924770780857,51.1731770334928,-0.979744829431596,0.0485160367774894,0.114544271738793,0.0687274941204808,0.0
Cost of Revenue,9318929000.0,292000000.0,8518917000.0,53000000.0,7993375000.0,179000000.0,7489382000.0,55000000.0,7406641000.0,54000000.0,7304332000.0,6665999000.0,6224800000.0,5547155000.0
Gross Profit,3556735000.0,-18000000.0,3996852000.0,181000000.0,3528136000.0,8000000.0,2928796000.0,153000000.0,3497553000.0,154000000.0,3014021000.0,3174912000.0,2604738000.0,2714575000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
SG&A Expense,0.0,122000000.0,0.0,108000000.0,0.0,113000000.0,0.0,107000000.0,0.0,115000000.0,0.0,0.0,0.0,0.0
Operating Expenses,35912000.0,189000000.0,20517000.0,181000000.0,20742000.0,177000000.0,13652000.0,159000000.0,10751000.0,162000000.0,21164000.0,26431000.0,0.0,0.0
Operating Income,845820000.0,-207000000.0,1142815000.0,1000000.0,1043946000.0,-168000000.0,744795000.0,-6000000.0,1008533000.0,-7000000.0,418837000.0,631893000.0,834380000.0,574402000.0
Interest Expense,147355000.0,5000000.0,146025000.0,6000000.0,137623000.0,6000000.0,142863000.0,6000000.0,96700000.0,4000000.0,124307000.0,105348000.0,102638000.0,90996000.0
Earnings before Tax,845820000.0,-4000000.0,1142815000.0,-25000000.0,1043946000.0,-38000000.0,744795000.0,-50000000.0,1008533000.0,0000000.0,473223000.0,644219000.0,834380000.0,0.0
Income Tax Expense,129978000.0,-2000000.0,-679366000.0,3000000.0,342503000.0,-8000000.0,242629000.0,-0000000.0,324486000.0,-1000000.0,216417000.0,287330000.0,234760000.0,289415000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income,715842000.0,-12000000.0,1822181000.0,-28000000.0,701443000.0,-40000000.0,502166000.0,-49000000.0,684047000.0,1000000.0,418837000.0,631893000.0,599620000.0,574402000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
