Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,7217000.0,6691000.0,6400000.0,8071000.0,0.0,0.0,0.0,0.0,11216000.0
Revenue Growth,0.0786130623225228,0.04546875,-0.20703754181638,0.0,0.0,0.0,0.0,-1,1.077
Cost of Revenue,-4927000.0,544000.0,3820000.0,28483000.0,6549000.0,282960000.0,99126000.0,14135000.0,2566000.0
Gross Profit,12144000.0,6147000.0,2580000.0,-20412000.0,-6549000.0,-282960000.0,-99126000.0,-14135000.0,8650000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13353000.0
SG&A Expense,3355000.0,3512000.0,3890000.0,4242000.0,4642000.0,5610000.0,7063000.0,8729000.0,8600000.0
Operating Expenses,14104000.0,10010000.0,8901000.0,9746000.0,16018000.0,17604000.0,30170000.0,61458000.0,40900000.0
Operating Income,-1960000.0,-3863000.0,-6321000.0,-30158000.0,-22332000.0,-289884000.0,-103210000.0,-73757000.0,-32250000.0
Interest Expense,0.0,0.0,515000.0,126000.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-1932000.0,-3879000.0,-10659000.0,-25383000.0,-18823000.0,-8632000.0,-12107000.0,-64800000.0,-31847000.0
Income Tax Expense,13000.0,13000.0,0.0,0.0,0.0,-49686000.0,-8014000.0,-2129000.0,1427000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-1945000.0,-3892000.0,-10659000.0,-25383000.0,-18823000.0,-240380000.0,-92025000.0,-62671000.0,-33274000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-1945000.0,-3892000.0,-10659000.0,-25383000.0,-18823000.0,-240380000.0,-92025000.0,-62671000.0,-33274000.0
EPS,-0.02,-0.04,-0.13,-0.48,-0.41,-5.61,-2.45,-2.94,-3.72
EPS Diluted,-0.02,-0.04,-0.13,-0.48,-0.41,-5.61,-2.45,-2.94,-3.72
Weighted Average Shs Out,94003165.0,90468606.0,81651896.0,52972352.0,45862419.0,42838735.0,37522871.0,21280916.0,15124567.0
Weighted Average Shs Out (Dil),94003165.0,90468606.0,81651896.0,52972352.0,45862419.0,42838735.0,37522871.0,21280916.0,8947739.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.68269364002,0.918696756838,0.403125,-2.52905464007,0.0,0.0,0.0,0.0,0.7712
EBITDA Margin,-0.271580989331,-0.577342699148,-0.98765625,-3.73658778342,0.0,0.0,0.0,0.0,-2.742
EBIT Margin,-0.271580989331,-0.577342699148,-0.98765625,-3.73658778342,0.0,0.0,0.0,0.0,-2.8394
Profit Margin,-0.269502563392,-0.58167687939,-1.66546875,-3.14496344939,0.0,0.0,0.0,0.0,-2.967
Free Cash Flow margin,-0.812387418595,-0.255716634285,-0.97734375,-1.23640193285,0.0,0.0,0.0,0.0,-2.8582
EBITDA,-1960000.0,-3863000.0,-6321000.0,-30158000.0,-22332000.0,-289884000.0,-103210000.0,-73757000.0,-30752000.0
EBIT,-1960000.0,-3863000.0,-6321000.0,-30158000.0,-22332000.0,-289884000.0,-103210000.0,-73757000.0,-31847000.0
Consolidated Income,-1945000.0,-3892000.0,-10659000.0,-25383000.0,-18823000.0,-240380000.0,-92025000.0,-62671000.0,-33274000.0
Earnings Before Tax Margin,-0.267701260912,-0.579733971006,-1.66546875,-3.14496344939,0.0,0.0,0.0,0.0,-2.8394
Net Profit Margin,-0.269502563392,-0.58167687939,-1.66546875,-3.14496344939,0.0,0.0,0.0,0.0,-2.9667
