Date,2018-12-31,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30
Revenue,0.0,12737000.0,12730000.0,,,,,,
Revenue Growth,-1,0.000549882168106834,0.0,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,5986000.0,3820000.0,,,,,,
Gross Profit,0.0,6751000.0,4108000.0,8910000.0,25922000.0,27985000.0,26019000.0,32281000.0,28280000.0
R&D Expenses,0.0,153736000.0,104375000.0,,,,,,
SG&A Expense,0.0,141818000.0,33188000.0,,,,,,
Operating Expenses,0.0,295554000.0,170269000.0,137563000.0,89354000.0,50812000.0,36252000.0,31198000.0,26012000.0
Operating Income,0.0,-288803000.0,-166161000.0,-128653000.0,-63432000.0,-22827000.0,-10233000.0,1083000.0,2268000.0
Interest Expense,0.0,1249000.0,951000.0,244000.0,75000.0,61000.0,64000.0,1000.0,3000.0
Earnings before Tax,0.0,-291370000.0,-92389000.0,,,,,,
Income Tax Expense,0.0,3797000.0,-693000.0,,,,,,
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income,0.0,-295167000.0,-91696000.0,,,,,,
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income Com,0.0,-295167000.0,-91696000.0,,,,,,
EPS,0.0,-0.88,-0.041,,,,,,
EPS Diluted,0.0,-0.88,-0.041,,,,,,
Weighted Average Shs Out,0.0,333936000.0,,,,,,,
Weighted Average Shs Out (Dil),0.0,333936000.0,272165000.0,236646895.0,177521287.0,177521287.0,,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Gross Margin,0.0,0.530030619455,0.6999,,,,,,
EBITDA Margin,0.0,-21.9449634922,-6.834,-1.918,-0.603,-0.341,0.06,0.105,
EBIT Margin,0.0,-22.6743346157,-7.2384,,,,,,
Profit Margin,0.0,-23.1739813143,-7.203,-1.561,-0.488,-0.167,0.075,0.093,
Free Cash Flow margin,0.0,-20.6665619848,-10.4351,,,,,,
EBITDA,0.0,-279513000.0,-86993000.0,,,,,,
EBIT,0.0,-288803000.0,-170540000.0,-92145000.0,-56986000.0,-19509000.0,-10292000.0,1243000.0,2531000.0
Consolidated Income,0.0,-295167000.0,-91696000.0,,,,,,
Earnings Before Tax Margin,0.0,-22.8758734396,-7.2576,,,,,,
Net Profit Margin,0.0,-23.1739813143,-7.2031,,,,,,
