Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,62668000.0,,56787000.0,,42151000.0,,38319000.0,,48369000.0,,65979000.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost of Revenue,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Profit,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
R&D Expenses,1836000.0,,1647000.0,,1775000.0,,1747000.0,,1796000.0,,1729000.0,1991000.0
SG&A Expense,72614000.0,,64327000.0,,57741000.0,,54132000.0,,52165000.0,,48990000.0,49950000.0
Operating Expenses,76461000.0,,67316000.0,,61156000.0,,57569000.0,,55829000.0,,52554000.0,53880000.0
Operating Income,62374000.0,,50460000.0,,45775000.0,,36775000.0,,31664000.0,,33285000.0,27551000.0
Interest Expense,15678000.0,,10726000.0,,8385000.0,,8607000.0,,9979000.0,,14686000.0,21763000.0
Earnings before Tax,62374000.0,,50460000.0,,45775000.0,,36775000.0,,31664000.0,,33285000.0,27551000.0
Income Tax Expense,12936000.0,,12137000.0,,10233000.0,,7779000.0,,5319000.0,,6027000.0,3738000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,49438000.0,49000000.0,38323000.0,38000000.0,35542000.0,36000000.0,28996000.0,29000000.0,26345000.0,26000000.0,27258000.0,23813000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,504000.0,,2110000.0,3054000.0
Net Income Com,49438000.0,49000000.0,38323000.0,38000000.0,35542000.0,36000000.0,28996000.0,29000000.0,26345000.0,26000000.0,27258000.0,23813000.0
EPS,1.97,1.97,1.66,1.66,1.64,1.64,1.4,1.40,1.26,1.26,1.31,1.03
EPS Diluted,1.94,1.94,1.64,1.64,1.62,1.62,1.39,1.39,1.26,1.26,1.3,1.03
Weighted Average Shs Out,25111112.0,25000000.0,23105317.0,23000000.0,21637775.0,22000000.0,20706688.0,21000000.0,20375365.0,20000000.0,20265761.0,0.0
Weighted Average Shs Out (Dil),25514638.0,26000000.0,23431355.0,23000000.0,21909370.0,22000000.0,20854068.0,21000000.0,20432852.0,20000000.0,20324657.0,0.0
Dividend per Share,0.672633489842,,0.610122632686,,0.533105242186,,0.418431550142,,0.279402992788,,0.0798537461173,0.0
Gross Margin,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
EBITDA Margin,1.10887534308,,0.980858295032,,1.22777632796,,1.13212766513,,0.780582604561,,0.573015656497,0.0
EBIT Margin,0.995308610455,,0.88858365471,,1.08597660791,,0.95970667293,,0.654634166512,,0.504478697767,0.0
Profit Margin,0.788887470479,,0.674855160512,,0.843206566867,,0.756700331428,,0.544667038806,,0.413131450916,0.0
Free Cash Flow margin,0.982495053297,,0.584535192914,,1.08177741928,,0.985542420209,,1.08441357068,,0.709377226087,0.0
EBITDA,69491000.0,,55700000.0,,51752000.0,,43382000.0,,37756000.0,,37807000.0,33259000.0
EBIT,62374000.0,49000000,50460000.0,38000000,45775000.0,36000000,36775000.0,29000000,31664000.0,26000000,33285000.0,27551000.0
Consolidated Income,49438000.0,49000000.0,38323000.0,38000000.0,35542000.0,36000000.0,28996000.0,29000000.0,26345000.0,26000000.0,27258000.0,23813000.0
Earnings Before Tax Margin,0.995308610455,,0.88858365471,,1.08597660791,,0.95970667293,,0.654634166512,,0.504478697767,0.0
Net Profit Margin,0.788887470479,,0.674855160512,,0.843206566867,,0.756700331428,,0.544667038806,,0.413131450916,0.0
