Date,2019-03-31,2018-03-31,2017-03-31
Revenue,3281729000.0,3298843000.0,0.0
Revenue Growth,-0.00518787950805783,0.0,
Cost of Revenue,1354655000.0,1407893000.0,
Gross Profit,1927074000.0,1890950000.0,0.0
R&D Expenses,202241000.0,221662000.0,
SG&A Expense,821082000.0,749871000.0,825000.0
Operating Expenses,1448530000.0,1475141000.0,
Operating Income,478544000.0,415809000.0,-825000.0
Interest Expense,325431000.0,292463000.0,
Earnings before Tax,172189000.0,140548000.0,0.0
Income Tax Expense,-4481000.0,-51894000.0,16809000.0
Net Income - Non-Controlling int,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,176670000.0,192442000.0,
Preferred Dividends,0.0,0.0,
Net Income Com,176670000.0,192442000.0,-26294000.0
EPS,-0.44,1.34,-0.22
EPS Diluted,-0.44,1.34,-0.22
Weighted Average Shs Out,118331796.0,118000000.0,118000000.0
Weighted Average Shs Out (Dil),118331796.0,,
Dividend per Share,0.0,0.0,
Gross Margin,0.5872,0.5732,0.0
EBITDA Margin,0.241,0.221,
EBIT Margin,0.1516,0.1313,
Profit Margin,0.054,0.058,
Free Cash Flow margin,0.0124,0.048,
EBITDA,790313000.0,729677000.0,
EBIT,497620000.0,433011000.0,
Consolidated Income,176670000.0,192442000.0,
Earnings Before Tax Margin,0.0525,0.0426,0.0
Net Profit Margin,0.0538,0.0583,
