Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,41789000.0,36267000.0,28382000.0,15799000.0,18079000.0,7599000.0,6045395.0
SG&A Expense,15835000.0,14852000.0,9263000.0,5541000.0,4296000.0,1777000.0,1635623.0
Operating Expenses,57624000.0,51119000.0,37645000.0,21340000.0,22375000.0,9376000.0,7681018.0
Operating Income,-32624000.0,-51119000.0,-37645000.0,-21340000.0,-22375000.0,-9376000.0,-7681018.0
Interest Expense,4000.0,4000.0,1000.0,0.0,451000.0,43000.0,9470.0
Earnings before Tax,-31585000.0,-50183000.0,-37002000.0,-21860000.0,-24027000.0,-8734000.0,-7671904.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,-5000.0,42294.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-31585000.0,-50183000.0,-37002000.0,-21860000.0,-24027000.0,-8729000.0,-7714198.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-31585000.0,-50183000.0,-37002000.0,-21860000.0,-24027000.0,-8729000.0,-7714198.0
EPS,-1.34,-2.14,-1.96,-1.73,-2.75,-49.52,-40.23
EPS Diluted,-1.34,-2.14,-1.96,-1.73,-2.75,-49.52,-40.23
Weighted Average Shs Out,,,,,,,
Weighted Average Shs Out (Dil),23519508.0,23450315.0,18893515.0,12637839.0,8667387.0,301745.0,301745.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-1.263,,,,,,
EBIT Margin,-1.2632,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,-1.263,,,,,,
Free Cash Flow margin,-1.265,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA,-31581000.0,-50179000.0,-37001000.0,-21860000.0,-23576000.0,-8691000.0,-7531650.0
EBIT,-31581000.0,-50179000.0,-37001000.0,-21860000.0,-23576000.0,-8691000.0,-7662434.0
Consolidated Income,-31585000.0,-50183000.0,-37002000.0,-21860000.0,-24027000.0,-8729000.0,-7714198.0
Earnings Before Tax Margin,-1.2634,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-1.2634,0.0,0.0,0.0,0.0,0.0,0.0
