Date,2018-12-30,2017-12-31,2016-12-25,2015-12-27,2014-12-28,2013-12-29,2012-12-30,2011-12-25
Depreciation & Amortization,5044487.0,6291958.0,6733341.0,5543740.0,4641548.0,4894454.0,4469141.0,2750391.0
Stock-based compensation,1069482.0,447301.0,313988.0,352881.0,1193208.0,0.0,0.0,0.0
Operating Cash Flow,18426475.0,18063723.0,9533840.0,11791914.0,5681171.0,2281999.0,3018811.0,1871660.0
Capital Expenditure,-923994.0,-1143407.0,-931356.0,-561910.0,-322934.0,-221627.0,-113350.0,-41361.0
Acquisitions and disposals,0.0,-24500000.0,0.0,-18781091.0,0.0,-9550915.0,-10994347.0,-7345500.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-923994.0,-25643407.0,-931356.0,-19343001.0,-322934.0,-9772542.0,-11107697.0,-7386861.0
Issuance (repayment) of debt,-24484278.0,21372854.0,-8115943.0,8593012.0,-12782165.0,10203338.0,4135000.0,1250729.0
Issuance (buybacks) of shares,22205389.0,86249.0,15254406.0,7047382.0,8492742.0,200.0,0.0,0.0
Dividend payments,-10921909.0,-8735759.0,-8030922.0,-6492406.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-17502481.0,7579684.0,-8602484.0,7551087.0,-5358237.0,7490543.0,8088886.0,5515201.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Free Cash Flow,17502481.0,16920316.0,8602484.0,11230004.0,5358237.0,2060372.0,2905461.0,1830299.0
Net Cash/Marketcap,-0.0805,-0.2924,-0.1596,-0.2807,-0.2931,-0.7812,-0.7812,-0.7812
