Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,155668000.0,132049000.0,141360000.0,159381000.0,195378000.0,255302000.0,210073000.0,162974000.0,123519000.0
Revenue Growth,0.178865421169414,-0.0658672891907187,-0.113068684473055,-0.184242852317047,-0.23471809856562,0.215301347626777,0.28899701792924,0.3194245419733,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162974000.0,123519000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,96144000.0,82191000.0,78863000.0,88077000.0,93676000.0,96762000.0,83002000.0,116281000.0,91768000.0
Operating Expenses,157465000.0,139135000.0,149286000.0,152673000.0,168109000.0,182433000.0,154307000.0,129681000.0,91768000.0
Operating Income,-1797000.0,-7086000.0,-7926000.0,6708000.0,27269000.0,72869000.0,55766000.0,33293000.0,31751000.0
Interest Expense,4699000.0,6972000.0,7897000.0,8889000.0,10171000.0,11564000.0,12414000.0,13530000.0,15230000.0
Earnings before Tax,-6468000.0,-14054000.0,-15823000.0,-2181000.0,17099000.0,61306000.0,39737000.0,19888000.0,16639000.0
Income Tax Expense,1542000.0,-1325000.0,-4370000.0,-386000.0,7699000.0,24967000.0,16786000.0,7516000.0,6664000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-8010000.0,-12729000.0,-11453000.0,-1795000.0,9400000.0,36339000.0,22951000.0,12372000.0,9975000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,2038000.0,6495000.0,5771000.0
Net Income Com,-8010000.0,-12729000.0,-11453000.0,-1795000.0,9400000.0,36339000.0,22951000.0,5877000.0,4204000.0
EPS,-0.15,-0.25,-0.23,-0.04,0.19,0.77,0.48,0.14,0.1
EPS Diluted,-0.15,-0.25,-0.23,-0.04,0.19,0.74,0.44,0.13,0.09
Weighted Average Shs Out,52064000.0,50688000.0,50038000.0,49415000.0,48816000.0,47492000.0,43985000.0,,
Weighted Average Shs Out (Dil),52064000.0,50688000.0,50038000.0,49415000.0,49834000.0,49386000.0,47599000.0,42962000.0,42962000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0369965755583,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
EBITDA Margin,0.0620422951409,0.0389097986354,0.156734578381,0.133754964519,0.209317323342,0.332042052158,0.316761316304,0.253,0.316
EBIT Margin,-0.0115437983401,-0.0536618982347,-0.0560696095076,0.0420878272818,0.139570473646,0.285422754228,0.265460101965,0.2051,0.258
Profit Margin,-0.05145566205,-0.0963960348053,-0.081020090549,-0.0112623211048,0.0481118652049,0.142337310323,0.109252497941,0.036,0.034
Free Cash Flow margin,-0.127155227792,-0.0324500753508,0.0701612903226,0.0519258882803,0.0906959841947,0.190766229798,0.122095652464,0.1404,0.1076
EBITDA,9658000.0,5138000.0,22156000.0,21318000.0,40896000.0,84771000.0,66543000.0,41184000.0,39082000.0
EBIT,-1797000.0,-7086000.0,-7926000.0,6708000.0,27269000.0,72869000.0,55766000.0,33418000.0,31869000.0
Consolidated Income,-8010000.0,-12729000.0,-11453000.0,-1795000.0,9400000.0,36339000.0,22951000.0,12372000.0,9975000.0
Earnings Before Tax Margin,-0.0415499653108,-0.106430188794,-0.111934069044,-0.0136841907128,0.0875175301211,0.240131295485,0.189158054581,0.122,0.1347
Net Profit Margin,-0.05145566205,-0.0963960348053,-0.081020090549,-0.0112623211048,0.0481118652049,0.142337310323,0.109252497941,0.0759,0.0808
