Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,767705000.0,595862000.0,603163000.0,573281000.0,537244000.0,523512000.0,364546000.0,338627000.0,0.0,450864000.0
Stock-based compensation,19547000.0,20502000.0,18883000.0,19000000.0,33000000.0,25000000.0,32000000.0,23000000.0,0.0,0.0
Operating Cash Flow,1277144000.0,1118036000.0,1023390000.0,1094327000.0,1099627000.0,1153307000.0,1171122000.0,1125583000.0,0.0,1067305000.0
Capital Expenditure,1178169000.0,1408774000.0,1275472000.0,1076087000.0,910634000.0,1016322000.0,889551000.0,884350000.0,0.0,-711084000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21579000.0
Investing Cash flow,-1192824000.0,-1428537000.0,-1252078000.0,-1066233000.0,-922668000.0,-1009401000.0,-872994000.0,-782007000.0,0.0,-704917000.0
Issuance (repayment) of debt,-182000000.0,-125000000.0,-370430000.0,-415570000.0,-652578000.0,-122828000.0,-654286000.0,-655169000.0,-0.0,-106167000.0
Issuance (buybacks) of shares,-10821000.0,-27282000.0,-13748000.0,-20115000.0,7684000.0,7793000.0,-10247000.0,-17742000.0,0.0,3302000.0
Dividend payments,-308892000.0,-289793000.0,-274229000.0,-260027000.0,-246671000.0,-235244000.0,-225075000.0,-221728000.0,-0.0,-205076000.0
Financing Cash Flow,-92446000.0,315512000.0,198081000.0,3790000.0,-178881000.0,-160582000.0,-305509000.0,-420181000.0,0.0,-322255000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-8126000.0,5011000.0,-30607000.0,31884000.0,-1922000.0,-16676000.0,-7381000.0,-76605000.0,0.0,40133000.0
Free Cash Flow,98975000.0,-290738000.0,-252082000.0,18240000.0,188993000.0,136985000.0,281571000.0,241233000.0,0.0,356221000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0279
