Date,2018-12-31,2017-12-31,2016-12-31
Revenue,52776000.0,40433000.0,34228000.0
Revenue Growth,0.305270447406821,0.181284328619843,
Cost of Revenue,12447000.0,9632000.0,6622000.0
Gross Profit,40329000.0,30801000.0,27606000.0
R&D Expenses,8232000.0,7937000.0,8223000.0
SG&A Expense,51931000.0,36472000.0,28720000.0
Operating Expenses,60163000.0,44409000.0,36943000.0
Operating Income,-19834000.0,-13608000.0,-9337000.0
Interest Expense,3688000.0,2808000.0,1835000.0
Earnings before Tax,-24100000.0,-16059000.0,-11234000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-24097000.0,-16059000.0,-11234000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-24097000.0,-16059000.0,-11234000.0
EPS,-2.69,-86.34,-76.95
EPS Diluted,-2.69,-86.34,-76.95
Weighted Average Shs Out,8948000.0,16245558.0,16246000.0
Weighted Average Shs Out (Dil),8948000.0,186000.0,146000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.764154160982,0.7618,0.8065
EBITDA Margin,-0.343205244808,-0.313,-0.255
EBIT Margin,-0.375814764287,-0.3277,-0.2746
Profit Margin,-0.45659011672,-0.397,-0.328
Free Cash Flow margin,-0.409314840079,-0.2903,-0.259
EBITDA,-18113000.0,-12655000.0,-8726000.0
EBIT,-19834000.0,-13251000.0,-9399000.0
Consolidated Income,-24097000.0,-16059000.0,-11234000.0
Earnings Before Tax Margin,-0.45664696074,-0.3972,-0.3282
Net Profit Margin,-0.45659011672,-0.3972,-0.3282
