Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31
Cash and cash equivalents,213085000.0,61059000.0,24013000.0,12346000.0
Short-term investments,0.0,0.0,10149000.0,14189000.0
Cash and short-term investments,213085000.0,61059000.0,34162000.0,26535000.0
Receivables,30173000.0,14870000.0,5410000.0,2581000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,247180000.0,77656000.0,39869000.0,30512000.0
Property Plant & Equipment Net,22540000.0,17237000.0,8812000.0,1701000.0
Goodwill and Intangible Assets,7323000.0,1992000.0,43000.0,54000.0
Long-term investments,0.0,0.0,0.0,7578000.0
Tax assets,7385000.0,0.0,0.0,
Total non-current assets,61564000.0,38948000.0,16384000.0,
Total assets,308744000.0,116604000.0,56253000.0,43965000.0
Payables,4658000.0,2641000.0,1985000.0,1181000.0
Short-term debt,3768000.0,2833000.0,1810000.0,0.0
Total current liabilities,136293000.0,78890000.0,44115000.0,22831000.0
Long-term debt,2164000.0,3713000.0,3932000.0,0.0
Total debt,5932000.0,6546000.0,5742000.0,
Deferred revenue,95766000.0,57281000.0,32712000.0,
Tax Liabilities,1416000.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,5826000.0,5768000.0,4621000.0,
Total liabilities,141752000.0,84658000.0,48736000.0,23026000.0
Other comprehensive income,327492000,0.0,1000.0,
Retained earnings (deficit),-160500000.0,-106633000.0,-57527000.0,-42342000.0
Total shareholders equity,166992000.0,-80741000.0,-52743000.0,-39604000.0
Investments,0.0,0.0,10149000.0,-21820000.0
Net Debt,-207153000.0,-54513000.0,-28420000.0,
Other Assets,0.0,1727000.0,297000.0,
Other Liabilities,0.0,73416000.0,40320000.0,21650000.0
