Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,26765000.0,21451000.0,17578000.0,11416000.0,7441000.0,5250000.0
Stock-based compensation,7795000.0,7124000.0,9902000.0,0.0,0.0,36000.0
Operating Cash Flow,-3258000.0,82663000.0,53841000.0,31293000.0,-33217000.0,1627000.0
Capital Expenditure,52688000.0,44828000.0,30507000.0,-26361000.0,-18924000.0,-7065000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,0.0,0.0,-84000.0
Investment purchases and sales,-2859000.0,-1264000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-52071000.0,-43978000.0,-30507000.0,-26215000.0,-18924000.0,-7149000.0
Issuance (repayment) of debt,98735000.0,-14574000.0,-20103000.0,441000.0,72402000.0,14252000.0
Issuance (buybacks) of shares,-2859000.0,-1264000.0,-119066000.0,0.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,0.0,0.0,0.0
Financing Cash Flow,-7732000.0,-9973000.0,51330000.0,-2423000.0,84021000.0,12948000.0
Effect of forex changes on cash,617000.0,335000.0,-1515000.0,-330000.0,-43000.0,720000.0
Net cash flow / Change in cash,-63061000.0,29047000.0,73149000.0,2325000.0,31837000.0,8146000.0
Free Cash Flow,-55946000.0,37835000.0,23334000.0,4932000.0,-52141000.0,-5438000.0
Net Cash/Marketcap,0.0,0.0,0.0,-0.6527,-0.6527,-0.6527
