Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,90273000.0,0.0,0.0,0.0,129000.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,-1,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,282107000.0,210277000.0,120756000.0,69357000.0,24100000.0,14357000.0,7229000.0
SG&A Expense,201404000.0,62878000.0,39407000.0,25293000.0,9710000.0,3922000.0,2402000.0
Operating Expenses,483511000.0,273155000.0,160163000.0,94650000.0,33810000.0,18279000.0,9631000.0
Operating Income,-393238000.0,-273155000.0,-160163000.0,-94650000.0,-33810000.0,-18279000.0,-9631000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,0.0,0.0,0.0,0.0,0.0,-18281000.0,-9632000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-372882000.0,-270120000.0,-158987000.0,-94495000.0,-33811000.0,-18281000.0,-9632000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,7000.0,4000.0
Net Income Com,-372882000.0,-270120000.0,-158987000.0,-94495000.0,-33811000.0,-18288000.0,-9636000.0
EPS,-8.08,-7.09,-4.75,-3.4,-1.67,-12.26,-8.62
EPS Diluted,-8.08,-7.09,-4.75,-3.4,-1.67,-12.26,-8.62
Weighted Average Shs Out,46121194.0,38113678.0,33492795.0,27778288.0,21574347.0,,
Weighted Average Shs Out (Dil),46121194.0,38113678.0,33492795.0,27778288.0,21574347.0,1492288.0,1118288.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-4.23385729952,0.0,0.0,0.0,-261.697674419,,
EBIT Margin,-4.35609761501,0.0,0.0,0.0,-262.093023256,0.0,0.0
Profit Margin,-4.13060383503,0.0,0.0,0.0,-262.100775194,,
Free Cash Flow margin,-2.91926711198,0.0,0.0,0.0,-210.620155039,0.0,0.0
EBITDA,-382203000.0,-272331000.0,-159596000.0,-94535000.0,-33759000.0,-18234000.0,-9588000.0
EBIT,-393238000.0,-273155000.0,-160163000.0,-94650000.0,-33810000.0,-18281000.0,-9632000.0
Consolidated Income,-372882000.0,-270120000.0,-158987000.0,-94495000.0,-33811000.0,-18281000.0,-9632000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-4.13060383503,0.0,0.0,0.0,-262.100775194,0.0,0.0
